,wikidata_id,name,year,cultural_score,occupation
9632,Q2756727,Sven Ingemar Ljungh,"(1770, 1820)",0.10168971824031216,zoologist
9633,Q2756727,Sven Ingemar Ljungh,"(1770, 1820)",0.10168971824031216,ornithologist
9634,Q90156584,Moritz Wilhelm Grebel,"(1810, 1860)",0.10010669674766397,mathematician
9635,Q719807,Gaston Tarry,"(1850, 1900)",0.10208305641801728,mathematician
9636,Q302176,Henry De la Beche,"(1810, 1860)",0.10863917521798233,paleontologist
9637,Q302176,Henry De la Beche,"(1810, 1860)",0.10863917521798233,geologist
9638,Q18238012,Algernon Börtzell,"(1850, 1900)",0.10026350677655224,cartographer
9639,Q18238012,Algernon Börtzell,"(1850, 1900)",0.10026350677655224,translator
9640,Q20161711,Charles Barberet,"(1820, 1870)",0.10025740468469635,geographer
9641,Q20161711,Charles Barberet,"(1820, 1870)",0.10025740468469635,historian
9642,Q5893536,Heinrich Rosbach,"(1820, 1870)",0.10082788818523511,botanist
9643,Q6238531,Johan Peter Westring,"(1760, 1810)",0.10095823912490896,botanist
9644,Q6793541,Maurice William Holtze,"(1850, 1900)",0.10025541170063036,botanist
9645,Q1674510,Johann Ehrenfried Pohl,"(1760, 1810)",0.10020616350866281,botanist
9646,Q1674510,Johann Ehrenfried Pohl,"(1760, 1810)",0.10020616350866281,university teacher
9647,Q97012,Georg Ludwig Koeler,"(1770, 1820)",0.10256817725653157,botanist
9648,Q97012,Georg Ludwig Koeler,"(1770, 1820)",0.10256817725653157,university teacher
9649,Q2364807,Louis Necker,"(1740, 1790)",0.10145785744947189,physicist
9650,Q2364807,Louis Necker,"(1740, 1790)",0.10145785744947189,mathematician
9651,Q2364807,Louis Necker,"(1740, 1790)",0.10145785744947189,encyclopédistes
9652,Q70882,"Johann Friedrich Meckel, the Elder","(1730, 1780)",0.102072948181176,anatomist
9653,Q70882,"Johann Friedrich Meckel, the Elder","(1730, 1780)",0.102072948181176,university teacher
9654,Q76732,Johann Adam Schall von Bell,"(1600, 1650)",0.11743742132518142,astronomer
9655,Q76732,Johann Adam Schall von Bell,"(1600, 1650)",0.11743742132518142,mathematician
9656,Q76732,Johann Adam Schall von Bell,"(1600, 1650)",0.11743742132518142,translator
9657,Q3014132,"Daniel Greysolon, Sieur du Lhut","(1650, 1700)",0.101492507704808,explorer
9658,Q15444799,César Verdier,"(1710, 1760)",0.10010790944273407,anatomist
9659,Q15444799,César Verdier,"(1710, 1760)",0.10010790944273407,university teacher
9660,Q1702968,Jonas Jonsson Stadling,"(1860, 1910)",0.1006994879803819,explorer
9661,Q42529772,Mariane Bargiel,"(1810, 1860)",0.10075798953047194,singer
9662,Q42529772,Mariane Bargiel,"(1810, 1860)",0.10075798953047194,music pedagogue
9663,Q42529772,Mariane Bargiel,"(1810, 1860)",0.10075798953047194,pianist
9664,Q1685438,Jean Conte,"(1840, 1890)",0.10103168728349259,composer
9665,Q1685438,Jean Conte,"(1840, 1890)",0.10103168728349259,music pedagogue
9666,Q2143830,William Daniel Conybeare,"(1800, 1850)",0.10599893916714478,paleontologist
9667,Q2143830,William Daniel Conybeare,"(1800, 1850)",0.10599893916714478,geologist
9668,Q74230164,Erik Alfred Blomgren,"(1830, 1880)",0.10019626622561495,land surveyor
9669,Q1375826,George Charles Wallich,"(1830, 1880)",0.1025008390245985,marine biologist
9670,Q1505251,Georg Ludwig Ulex,"(1820, 1870)",0.10011429611334044,chemist
9671,Q1396942,Eugène Maizan,"(1830, 1880)",0.1009817408365354,explorer
9672,Q77306,Hennig Brand,"(1640, 1690)",0.11084653010645333,chemist
9673,Q124083,Jacques-Louis Soret,"(1840, 1890)",0.10520121665921592,physicist
9674,Q124083,Jacques-Louis Soret,"(1840, 1890)",0.10520121665921592,chemist
9675,Q124083,Jacques-Louis Soret,"(1840, 1890)",0.10520121665921592,university teacher
9676,Q18671249,George Stacey Gibson,"(1830, 1880)",0.10012832483240698,botanist
9677,Q761702,August Heinrich Werner Brandes,"(1810, 1860)",0.10010211912648893,pedagogue
9678,Q761702,August Heinrich Werner Brandes,"(1810, 1860)",0.10010211912648893,university teacher
9679,Q1692655,Johann Bellin,"(1630, 1680)",0.1001369738551058,pedagogue
9680,Q1692655,Johann Bellin,"(1630, 1680)",0.1001369738551058,linguist
9681,Q1692655,Johann Bellin,"(1630, 1680)",0.1001369738551058,Germanist
9682,Q18671900,John Jones,"(1850, 1900)",0.10007425349691708,geologist
9683,Q105748351,Christian Thestrup Egede,"(1770, 1820)",0.10012319283008361,explorer
9684,Q91065,Christian Wiener,"(1840, 1890)",0.1013388614640107,mathematician
9685,Q91065,Christian Wiener,"(1840, 1890)",0.1013388614640107,philosopher
9686,Q91065,Christian Wiener,"(1840, 1890)",0.1013388614640107,university teacher
9687,Q16649956,Otto Natt och Dag,"(1800, 1850)",0.10014132260934198,artist
9688,Q16649956,Otto Natt och Dag,"(1800, 1850)",0.10014132260934198,military writer
9689,Q61956,Lorenz von Stein,"(1830, 1880)",0.11156589393609512,economist
9690,Q61956,Lorenz von Stein,"(1830, 1880)",0.11156589393609512,sociologist
9691,Q61956,Lorenz von Stein,"(1830, 1880)",0.11156589393609512,university teacher
9692,Q15428249,Ludwig Schmid,"(1820, 1870)",0.1001211407906712,pedagogue
9693,Q15428249,Ludwig Schmid,"(1820, 1870)",0.1001211407906712,regional historian
9694,Q15428249,Ludwig Schmid,"(1820, 1870)",0.1001211407906712,medievalist
9695,Q826020,Bernhard Stürtz,"(1860, 1910)",0.10014274691922949,paleontologist
9696,Q110887302,James Richardson,"(1820, 1870)",0.10023236906585387,geologist
9697,Q110887302,James Richardson,"(1820, 1870)",0.10023236906585387,explorer
9698,Q120938,Karl Nikolai Jensen Börgen,"(1850, 1900)",0.10048250022684319,astronomer
9699,Q120938,Karl Nikolai Jensen Börgen,"(1850, 1900)",0.10048250022684319,university teacher
9700,Q58331146,Gustav Eduard Lösche,"(1830, 1880)",0.10013233391033954,physicist
9701,Q3398347,Lewis Morris,"(1710, 1760)",0.10232311833078299,cartographer
9702,Q3398347,Lewis Morris,"(1710, 1760)",0.10232311833078299,land surveyor
9703,Q3398347,Lewis Morris,"(1710, 1760)",0.10232311833078299,poet
9704,Q1682642,Q1682642,"(1860, 1910)",0.10038201615518326,ethnologist
9705,Q6263731,John Wheeley Gough Gutch,"(1820, 1870)",0.10009368892604285,photographer
9706,Q6263731,John Wheeley Gough Gutch,"(1820, 1870)",0.10009368892604285,naturalist
9707,Q1360720,Ernst Ziegler,"(1860, 1910)",0.10078139521923458,anatomist
9708,Q1360720,Ernst Ziegler,"(1860, 1910)",0.10078139521923458,university teacher
9709,Q3044567,Richard Crawshay,"(1750, 1800)",0.10153824121904581,metallurgist
9710,Q61664,Ernst Engel,"(1830, 1880)",0.10638662511540829,statistician
9711,Q61664,Ernst Engel,"(1830, 1880)",0.10638662511540829,economist
9712,Q3525586,Thomas Spencer Cobbold,"(1840, 1890)",0.10264092940721893,zoologist
9713,Q3525586,Thomas Spencer Cobbold,"(1840, 1890)",0.10264092940721893,parasitologist
9714,Q3525586,Thomas Spencer Cobbold,"(1840, 1890)",0.10264092940721893,helminthologist
9715,Q3525586,Thomas Spencer Cobbold,"(1840, 1890)",0.10264092940721893,lecturer
9716,Q21209117,Jan Vaerman,"(1660, 1710)",0.10070940788163037,mathematician
9717,Q60844335,Jakob Joseph Clausner,"(1750, 1800)",0.10008560949047401,copperplate engraver
9718,Q60844335,Jakob Joseph Clausner,"(1750, 1800)",0.10008560949047401,land surveyor
9719,Q6006104,Mathias Piller,"(1740, 1790)",0.10286514985277613,naturalist
9720,Q6006104,Mathias Piller,"(1740, 1790)",0.10286514985277613,botanist
9721,Q6006104,Mathias Piller,"(1740, 1790)",0.10286514985277613,entomologist
9722,Q6006104,Mathias Piller,"(1740, 1790)",0.10286514985277613,academic
9723,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,naturalist
9724,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,chemist
9725,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,botanist
9726,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,geologist
9727,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,economist
9728,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,explorer
9729,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,entomologist
9730,Q938534,Erik Laxmann,"(1750, 1800)",0.10703151298042471,university teacher
9731,Q3751329,Henrik Johan Walbeck,"(1800, 1850)",0.1012556839849242,astronomer
9732,Q2573072,Wilhelm Hauchecorne,"(1840, 1890)",0.10150528561502521,geologist
9733,Q1731824,Charles John Andersson,"(1840, 1890)",0.1049186958222641,explorer
9734,Q1731824,Charles John Andersson,"(1840, 1890)",0.1049186958222641,conservator
9735,Q1080192,Christian Heinrich Dillmann,"(1840, 1890)",0.10023080427530662,pedagogue
9736,Q97931,Johann Georg Anton Geuther,"(1840, 1890)",0.10046930475235565,chemist
9737,Q97931,Johann Georg Anton Geuther,"(1840, 1890)",0.10046930475235565,university teacher
9738,Q18671011,Ebenezer Henderson,"(1820, 1870)",0.10072474583223637,astronomer
9739,Q18671011,Ebenezer Henderson,"(1820, 1870)",0.10072474583223637,biographer
9740,Q18671011,Ebenezer Henderson,"(1820, 1870)",0.10072474583223637,historian
9741,Q102075,Claus Köpcke,"(1840, 1890)",0.10047261439252209,scientist
9742,Q53673213,Stanisław Siedlecki,"(1850, 1900)",0.10014137160502838,pedagogue
9743,Q53673213,Stanisław Siedlecki,"(1850, 1900)",0.10014137160502838,philologist
9744,Q53673213,Stanisław Siedlecki,"(1850, 1900)",0.10014137160502838,translator
9745,Q22018971,Rudolf Ludwig Meyer-Dür,"(1820, 1870)",0.10042983978708538,entomologist
9746,Q21387528,Johann Georg Friedrich Will,"(1830, 1880)",0.100111536931625,cnidariologist
9747,Q14954642,Joseph Victor Viviand-Morel,"(1850, 1900)",0.1000814970598286,horticulturist
9748,Q17383429,Israel Reinius,"(1740, 1790)",0.10026710420528308,explorer
9749,Q4172629,Carl Heinrich Döring,"(1840, 1890)",0.1000971741123494,musician
9750,Q4172629,Carl Heinrich Döring,"(1840, 1890)",0.1000971741123494,composer
9751,Q4172629,Carl Heinrich Döring,"(1840, 1890)",0.1000971741123494,music pedagogue
9752,Q4172629,Carl Heinrich Döring,"(1840, 1890)",0.1000971741123494,pianist
9753,Q4172629,Carl Heinrich Döring,"(1840, 1890)",0.1000971741123494,piano teacher
9754,Q57711726,Harald Konow,"(1850, 1900)",0.10015397190121603,agronomist
9755,Q5499313,Frederik Schübeler,"(1830, 1880)",0.1021763576416797,botanist
9756,Q5499313,Frederik Schübeler,"(1830, 1880)",0.1021763576416797,professor
9757,Q3340777,Nicolas Sarrabat,"(1710, 1760)",0.10095102347449382,astronomer
9758,Q3340777,Nicolas Sarrabat,"(1710, 1760)",0.10095102347449382,mathematician
9759,Q1373287,John Martyn,"(1710, 1760)",0.10382017459684008,botanist
9760,Q1373287,John Martyn,"(1710, 1760)",0.10382017459684008,university teacher
9761,Q4491206,Julius von Flotow,"(1800, 1850)",0.1016856541598484,botanist
9762,Q4491206,Julius von Flotow,"(1800, 1850)",0.1016856541598484,mycologist
9763,Q4491206,Julius von Flotow,"(1800, 1850)",0.1016856541598484,lichenologist
9764,Q276466,Lydia Becker,"(1840, 1890)",0.10991378597139387,astronomer
9765,Q276466,Lydia Becker,"(1840, 1890)",0.10991378597139387,biologist
9766,Q276466,Lydia Becker,"(1840, 1890)",0.10991378597139387,botanist
9767,Q276466,Lydia Becker,"(1840, 1890)",0.10991378597139387,mycologist
9768,Q276466,Lydia Becker,"(1840, 1890)",0.10991378597139387,editor
9769,Q68503,Paul Gerson Unna,"(1860, 1910)",0.1040166863103655,botanist
9770,Q68503,Paul Gerson Unna,"(1860, 1910)",0.1040166863103655,professor
9771,Q107697663,Henrik Jakob Hildebrand,"(1650, 1700)",0.1001581888938185,ironmaster
9772,Q73246,Ernst Ludwig Taschenberg,"(1830, 1880)",0.10122896277505705,zoologist
9773,Q73246,Ernst Ludwig Taschenberg,"(1830, 1880)",0.10122896277505705,botanist
9774,Q73246,Ernst Ludwig Taschenberg,"(1830, 1880)",0.10122896277505705,entomologist
9775,Q73246,Ernst Ludwig Taschenberg,"(1830, 1880)",0.10122896277505705,university teacher
9776,Q643765,Christian Friedrich Ecklon,"(1810, 1860)",0.10548508146006602,botanist
9777,Q643765,Christian Friedrich Ecklon,"(1810, 1860)",0.10548508146006602,explorer
9778,Q643765,Christian Friedrich Ecklon,"(1810, 1860)",0.10548508146006602,entomologist
9779,Q4668863,Abraham Fornander,"(1820, 1870)",0.10133247423776474,ethnographer
9780,Q1737375,Richard Drasche von Wartinberg,"(1860, 1910)",0.10061852850257884,zoologist
9781,Q1737375,Richard Drasche von Wartinberg,"(1860, 1910)",0.10061852850257884,geologist
9782,Q62277,Ludolph Christian Treviranus,"(1790, 1840)",0.10518570590686001,naturalist
9783,Q62277,Ludolph Christian Treviranus,"(1790, 1840)",0.10518570590686001,botanist
9784,Q62277,Ludolph Christian Treviranus,"(1790, 1840)",0.10518570590686001,university teacher
9785,Q3446354,John Pinkerton,"(1770, 1820)",0.10325862960061709,cartographer
9786,Q3446354,John Pinkerton,"(1770, 1820)",0.10325862960061709,anthropologist
9787,Q3446354,John Pinkerton,"(1770, 1820)",0.10325862960061709,archaeologist
9788,Q3446354,John Pinkerton,"(1770, 1820)",0.10325862960061709,biographer
9789,Q3446354,John Pinkerton,"(1770, 1820)",0.10325862960061709,historian
9790,Q3760374,Georg August Appunn,"(1830, 1880)",0.10032719469075649,musician
9791,Q3760374,Georg August Appunn,"(1830, 1880)",0.10032719469075649,physicist
9792,Q2638224,Albert Jahn,"(1820, 1870)",0.10098175444839237,archaeologist
9793,Q2638224,Albert Jahn,"(1820, 1870)",0.10098175444839237,historian
9794,Q3084345,François Daleau,"(1860, 1910)",0.100739128747624,paleontologist
9795,Q3084345,François Daleau,"(1860, 1910)",0.100739128747624,archaeologist
9796,Q3084345,François Daleau,"(1860, 1910)",0.100739128747624,prehistorian
9797,Q825529,Johann Friedrich Jaennicke,"(1840, 1890)",0.10153657696631109,botanist
9798,Q825529,Johann Friedrich Jaennicke,"(1840, 1890)",0.10153657696631109,entomologist
9799,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,collector of fairy tales
9800,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,playwright
9801,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,novelist
9802,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,literary critic
9803,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,poet
9804,Q57239,Ludwig Tieck,"(1780, 1830)",0.14956340460670525,translator
9805,Q112374,Gustav Wallis,"(1840, 1890)",0.10146736630610767,botanist
9806,Q119739,Johann Georg Liebknecht,"(1690, 1740)",0.10211905048629838,astronomer
9807,Q119739,Johann Georg Liebknecht,"(1690, 1740)",0.10211905048629838,mathematician
9808,Q119739,Johann Georg Liebknecht,"(1690, 1740)",0.10211905048629838,theologian
9809,Q119739,Johann Georg Liebknecht,"(1690, 1740)",0.10211905048629838,university teacher
9810,Q1509710,William Forsyth,"(1750, 1800)",0.10330368140749467,horticulturist
9811,Q1509710,William Forsyth,"(1750, 1800)",0.10330368140749467,botanist
9812,Q165749,William Henry Perkin,"(1850, 1900)",0.11944793615343344,chemist
9813,Q86325,Anton Door,"(1840, 1890)",0.1027186917277927,music pedagogue
9814,Q86325,Anton Door,"(1840, 1890)",0.1027186917277927,pianist
9815,Q872700,Gabriel Strobl,"(1860, 1910)",0.10190704382942942,botanist
9816,Q872700,Gabriel Strobl,"(1860, 1910)",0.10190704382942942,entomologist
9817,Q107808,Johann Jacob Baier,"(1690, 1740)",0.1007758020238127,naturalist
9818,Q107808,Johann Jacob Baier,"(1690, 1740)",0.1007758020238127,university teacher
9819,Q896269,Hubert Ries,"(1810, 1860)",0.10191451782550057,composer
9820,Q896269,Hubert Ries,"(1810, 1860)",0.10191451782550057,conductor
9821,Q896269,Hubert Ries,"(1810, 1860)",0.10191451782550057,music pedagogue
9822,Q1080054,Christian Gueinz,"(1600, 1650)",0.10063972344508523,pedagogue
9823,Q1080054,Christian Gueinz,"(1600, 1650)",0.10063972344508523,university teacher
9824,Q13108100,George Dickie,"(1820, 1870)",0.100845379718378,scientific illustrator
9825,Q13108100,George Dickie,"(1820, 1870)",0.100845379718378,botanist
9826,Q13108100,George Dickie,"(1820, 1870)",0.100845379718378,marine biologist
9827,Q8005722,William Borough,"(1550, 1600)",0.10043976923425788,cartographer
9828,Q221017,Grímur Kamban,"(810, 860)",0.10526296923036463,explorer
9829,Q133060,Willem Barents,"(1560, 1610)",0.17985759556457387,cartographer
9830,Q133060,Willem Barents,"(1560, 1610)",0.17985759556457387,explorer
9831,Q133060,Willem Barents,"(1560, 1610)",0.17985759556457387,polar explorer
9832,Q100700734,Johann Jacob Vorlaender,"(1810, 1860)",0.10027122233927455,land surveyor
9833,Q5503949,Friedrich Wilms,"(1860, 1910)",0.10128664029091672,botanist
9834,Q5503949,Friedrich Wilms,"(1860, 1910)",0.10128664029091672,university teacher
9835,Q1394323,Gustav Holzmüller,"(1850, 1900)",0.10015683972606973,mathematician
9836,Q82797666,Adolf Frankenberg,"(1820, 1870)",0.10014341730286931,pedagogue
9837,Q24248351,Marie Hassenpflug,"(1800, 1850)",0.10160196135931338,folklorist
9838,Q3129471,Heinrich Benno Möschler,"(1840, 1890)",0.1007193846178441,lepidopterist
9839,Q119197,Friedrich Magnus Schwerd,"(1800, 1850)",0.10045010494035579,astronomer
9840,Q119197,Friedrich Magnus Schwerd,"(1800, 1850)",0.10045010494035579,physicist
9841,Q119197,Friedrich Magnus Schwerd,"(1800, 1850)",0.10045010494035579,university teacher
9842,Q117200,Jean Pierre Étienne Vaucher,"(1770, 1820)",0.10350801482186973,botanist
9843,Q117200,Jean Pierre Étienne Vaucher,"(1770, 1820)",0.10350801482186973,pedagogue
9844,Q117200,Jean Pierre Étienne Vaucher,"(1770, 1820)",0.10350801482186973,university teacher
9845,Q55122738,Andreas Ottomar Goelicke,"(1680, 1730)",0.10018995493478215,anatomist
9846,Q55122738,Andreas Ottomar Goelicke,"(1680, 1730)",0.10018995493478215,medical historian
9847,Q55122738,Andreas Ottomar Goelicke,"(1680, 1730)",0.10018995493478215,university teacher
9848,Q352908,James Finlay Weir Johnston,"(1810, 1860)",0.10078315385702534,chemist
9849,Q352908,James Finlay Weir Johnston,"(1810, 1860)",0.10078315385702534,university teacher
9850,Q22330660,Cornelis Bellaar Spruyt,"(1850, 1900)",0.1005038827370884,physicist
9851,Q22330660,Cornelis Bellaar Spruyt,"(1850, 1900)",0.1005038827370884,philosopher
9852,Q22330660,Cornelis Bellaar Spruyt,"(1850, 1900)",0.1005038827370884,university teacher
9853,Q18526733,Charles James Beverly,"(1800, 1850)",0.10011456863382946,naturalist
9854,Q18021736,Karl Johann Brulliot,"(1840, 1890)",0.10015904737434524,director
9855,Q18021736,Karl Johann Brulliot,"(1840, 1890)",0.10015904737434524,singer
9856,Q18021736,Karl Johann Brulliot,"(1840, 1890)",0.10015904737434524,music pedagogue
9857,Q18021736,Karl Johann Brulliot,"(1840, 1890)",0.10015904737434524,stage actor
9858,Q18021736,Karl Johann Brulliot,"(1840, 1890)",0.10015904737434524,university teacher
9859,Q115938,Jean-Pierre de Crousaz,"(1670, 1720)",0.102597926265348,mathematician
9860,Q115938,Jean-Pierre de Crousaz,"(1670, 1720)",0.102597926265348,philosopher
9861,Q115938,Jean-Pierre de Crousaz,"(1670, 1720)",0.102597926265348,university teacher
9862,Q7412601,Samuel Sharpe,"(1810, 1860)",0.10136036141894908,egyptologist
9863,Q7412601,Samuel Sharpe,"(1810, 1860)",0.10136036141894908,translator
9864,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,physicist
9865,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,botanist
9866,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,mycologist
9867,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,bryologist
9868,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,pteridologist
9869,Q62046,Franz von Paula Schrank,"(1760, 1810)",0.10947203199562407,entomologist
9870,Q15451037,Michel Varro,"(1550, 1600)",0.10023733076969546,physicist
9871,Q5630537,Fredrik Laurentz Ekman,"(1840, 1890)",0.10031689683147067,chemist
9872,Q5630537,Fredrik Laurentz Ekman,"(1840, 1890)",0.10031689683147067,hydrographer
9873,Q2493511,Dudley North,"(1650, 1700)",0.1042348020869812,economist
9874,Q88451,Friedrich Bohndorff,"(1860, 1910)",0.10150563526052002,explorer
9875,Q88451,Friedrich Bohndorff,"(1860, 1910)",0.10150563526052002,ornithologist
9876,Q3022477,Denis-Bernard Quatremère d'Isjonval,"(1760, 1810)",0.10009771614521128,physicist
9877,Q3309299,Michel Coignet,"(1560, 1610)",0.10362109695106415,cartographer
9878,Q3309299,Michel Coignet,"(1560, 1610)",0.10362109695106415,mathematician
9879,Q74291,Karl Otto Weber,"(1840, 1890)",0.10121141173230666,anatomist
9880,Q74291,Karl Otto Weber,"(1840, 1890)",0.10121141173230666,university teacher
9881,Q18224179,Georg Ludwig Stäbenhaber,"(1650, 1700)",0.10008432460384155,cartographer
9882,Q20016286,James Kelway,"(1830, 1880)",0.10029840258369085,botanist
9883,Q5817830,Theodor Husemann,"(1840, 1890)",0.10030820953451909,pharmacologist
9884,Q5817830,Theodor Husemann,"(1840, 1890)",0.10030820953451909,university teacher
9885,Q12025779,Johann Rason,"(1760, 1810)",0.10025467023327422,pedagogue
9886,Q55217233,Hermann Fischer-Sigwart,"(1850, 1900)",0.10023886328294798,naturalist
9887,Q55217233,Hermann Fischer-Sigwart,"(1850, 1900)",0.10023886328294798,ornithologist
9888,Q55217233,Hermann Fischer-Sigwart,"(1850, 1900)",0.10023886328294798,entomologist
9889,Q741104,Hendrik van Rheede,"(1650, 1700)",0.10753218083820602,botanist
9890,Q741104,Hendrik van Rheede,"(1650, 1700)",0.10753218083820602,explorer
9891,Q1695028,Johann Joseph Kenn,"(1770, 1820)",0.10025301923982115,composer
9892,Q1695028,Johann Joseph Kenn,"(1770, 1820)",0.10025301923982115,music pedagogue
9893,Q1695028,Johann Joseph Kenn,"(1770, 1820)",0.10025301923982115,horn player
9894,Q1695028,Johann Joseph Kenn,"(1770, 1820)",0.10025301923982115,university teacher
9895,Q1946999,Patrick d'Arcy,"(1740, 1790)",0.10261401075971904,physicist
9896,Q1946999,Patrick d'Arcy,"(1740, 1790)",0.10261401075971904,mathematician
9897,Q323505,John Webber,"(1760, 1810)",0.10520098534100768,painter
9898,Q323505,John Webber,"(1760, 1810)",0.10520098534100768,explorer
9899,Q6168359,Joseph Schmid,"(1800, 1850)",0.10018562559719064,pedagogue
9900,Q85219,Friedrich Moritz Brauer,"(1840, 1890)",0.10181249010874835,scientific illustrator
9901,Q85219,Friedrich Moritz Brauer,"(1840, 1890)",0.10181249010874835,zoologist
9902,Q85219,Friedrich Moritz Brauer,"(1840, 1890)",0.10181249010874835,entomologist
9903,Q85219,Friedrich Moritz Brauer,"(1840, 1890)",0.10181249010874835,university teacher
9904,Q19918342,Hartwig Peetz,"(1830, 1880)",0.10024637211470686,geographer
9905,Q19918342,Hartwig Peetz,"(1830, 1880)",0.10024637211470686,economist
9906,Q19918342,Hartwig Peetz,"(1830, 1880)",0.10024637211470686,historian
9907,Q1359583,Richard Lemon Lander,"(1810, 1860)",0.10476096855616805,explorer
9908,Q1336237,Emil Holz,"(1850, 1900)",0.10020100046299957,metallurgist
9909,Q100487,Theodor Schreiber,"(1860, 1910)",0.10156670845325486,classical archaeologist
9910,Q100487,Theodor Schreiber,"(1860, 1910)",0.10156670845325486,art historian
9911,Q100487,Theodor Schreiber,"(1860, 1910)",0.10156670845325486,university teacher
9912,Q453067,Amalie Marschner,"(1800, 1850)",0.10010315075297968,pedagogue
9913,Q386375,Charles De Geer,"(1730, 1780)",0.1104714449666237,zoologist
9914,Q386375,Charles De Geer,"(1730, 1780)",0.1104714449666237,entomologist
9915,Q386375,Charles De Geer,"(1730, 1780)",0.1104714449666237,arachnologist
9916,Q6016298,Theodor Nordström,"(1850, 1900)",0.10101406415432315,chemist
9917,Q6016298,Theodor Nordström,"(1850, 1900)",0.10101406415432315,geologist
9918,Q15822038,Julius Polentz,"(1830, 1880)",0.10007373882754221,pedagogue
9919,Q21522325,Carl Christoph Oelhafen von Schoellenbach,"(1720, 1770)",0.10015361590240476,naturalist
9920,Q21522325,Carl Christoph Oelhafen von Schoellenbach,"(1720, 1770)",0.10015361590240476,forestry scientist
9921,Q21522325,Carl Christoph Oelhafen von Schoellenbach,"(1720, 1770)",0.10015361590240476,botanist
9922,Q21522325,Carl Christoph Oelhafen von Schoellenbach,"(1720, 1770)",0.10015361590240476,entomologist
9923,Q1668846,Jacob Israel,"(1630, 1680)",0.10010473979797585,botanist
9924,Q1668846,Jacob Israel,"(1630, 1680)",0.10010473979797585,anatomist
9925,Q2013365,Bert Brouwer,"(1850, 1900)",0.10097268743092533,architect
9926,Q2013365,Bert Brouwer,"(1850, 1900)",0.10097268743092533,urban planner
9927,Q64767,Johann Friedrich Naumann,"(1790, 1840)",0.10438869521303125,ornithologist
9928,Q4132672,James Gall,"(1820, 1870)",0.10139173909831982,cartographer
9929,Q4132672,James Gall,"(1820, 1870)",0.10139173909831982,astronomer
9930,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,cartographer
9931,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,mathematician
9932,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,theologian
9933,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,university teacher
9934,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,Hebraist
9935,Q61073,Sebastian Münster,"(1500, 1550)",0.12150270791412887,translator
9936,Q1363211,Isaac Rand,"(1680, 1730)",0.10067906836464058,botanist
9937,Q47129523,Peter Immanuel Dahn,"(1750, 1800)",0.10076462715138414,land surveyor
9938,Q6080318,Anton Rosing,"(1840, 1890)",0.10055915475073977,chemist
9939,Q30727133,François-Félix Verdié,"(1820, 1870)",0.10026141860870505,ironmaster
9940,Q29290215,Johann Peter Miller,"(1740, 1790)",0.10040832366319158,pedagogue
9941,Q29290215,Johann Peter Miller,"(1740, 1790)",0.10040832366319158,theologian
9942,Q29290215,Johann Peter Miller,"(1740, 1790)",0.10040832366319158,university teacher
9943,Q5888200,Guillaume Vigineix,"(1820, 1870)",0.10018463005525907,botanist
9944,Q11885482,Olof Mört,"(1670, 1720)",0.10026205391872565,cartographer
9945,Q8012326,William Higgins,"(1770, 1820)",0.10177666799745133,chemist
9946,Q28731149,Michael Christian Sommer,"(1800, 1850)",0.10016979738857185,entomologist
9947,Q79183,Ernst Pauer,"(1840, 1890)",0.10429624213723435,composer
9948,Q79183,Ernst Pauer,"(1840, 1890)",0.10429624213723435,music pedagogue
9949,Q79183,Ernst Pauer,"(1840, 1890)",0.10429624213723435,pianist
9950,Q79183,Ernst Pauer,"(1840, 1890)",0.10429624213723435,university teacher
9951,Q55072695,Heinrich Ludwig Smalian,"(1800, 1850)",0.10039012213121003,entomologist
9952,Q110242,Paul Jacob Marperger,"(1670, 1720)",0.10120324813412888,economist
9953,Q2958043,Charles-François Fontannes,"(1850, 1900)",0.10117215962375466,scientific illustrator
9954,Q2958043,Charles-François Fontannes,"(1850, 1900)",0.10117215962375466,paleontologist
