,wikidata_id,meta_occupation
17726,Q3983098,astronomer
17727,Q39837,astronomer
17728,Q39837,philosopher
17729,Q3983927,musicologist
17730,Q3990564,anthropologist
17731,Q3990578,astronomer
17732,Q3990578,meteorologist
17733,Q3990580,botanist
17734,Q3990581,archeologist
17735,Q3990581,anthropologist
17736,Q3990658,geographer
17737,Q399131,historian
17738,Q399131,theologian
17739,Q399131,geographer
17740,Q3991912,anthropologist
17741,Q3992568,zoologist
17742,Q3992568,geologist
17743,Q3992678,archeologist
17744,Q3992745,philosopher
17745,Q3992745,mathematician
17746,Q3992830,geographer
17747,Q39978,mathematician
17748,Q3999614,economist
17749,Q399978,zoologist
17750,Q399978,botanist
17751,Q40010627,geographer
17752,Q4002777,mathematician
17753,Q4002958,musicologist
17754,Q40030937,chemist
17755,Q4006391,historian
17756,Q4006391,geologist
17757,Q4007743,physicist
17758,Q400919,mathematician
17759,Q401209,sociologist
17760,Q401209,historian
17761,Q4013083,archeologist
17762,Q4013155,chemist
17763,Q4013167,astronomer
17764,Q4013178,chemist
17765,Q4013211,philosopher
17766,Q4013211,mathematician
17767,Q4013218,mathematician
17768,Q4013255,mathematician
17769,Q4013274,mathematician
17770,Q4013306,archeologist
17771,Q4013306,historian
17772,Q4013340,archeologist
17773,Q4013340,historian
17774,Q4013365,anatomist
17775,Q4013375,historian
17776,Q4013403,astronomer
17777,Q4013403,physicist
17778,Q4013409,archeologist
17779,Q4013409,historian
17780,Q4013467,archeologist
17781,Q4013467,historian
17782,Q4013473,geologist
17783,Q4013587,archeologist
17784,Q4013940,astronomer
17785,Q401411,astronomer
17786,Q4014988,philosopher
17787,Q4014988,botanist
17788,Q4015047,botanist
17789,Q4015049,archeologist
17790,Q4015049,historian
17791,Q4015094,archeologist
17792,Q4015272,chemist
17793,Q4015493,archeologist
17794,Q4017961,paleontologist
17795,Q4020091,anatomist
17796,Q4020170,musicologist
17797,Q40219268,geographer
17798,Q402274,philosopher
17799,Q402274,mathematician
17800,Q4024777,philosopher
17801,Q4025793,mathematician
17802,Q4025793,historian
17803,Q4026999,zoologist
17804,Q4027002,zoologist
17805,Q4027297,anatomist
17806,Q40319,anatomist
17807,Q403757,astronomer
17808,Q403863,mathematician
17809,Q40423173,botanist
17810,Q404554,anthropologist
17811,Q4054359,chemist
17812,Q4054359,botanist
17813,Q4054386,astronomer
17814,Q40546533,botanist
17815,Q4054783,physicist
17816,Q4054868,archeologist
17817,Q4054938,geographer
17818,Q4055471,botanist
17819,Q4055511,chemist
17820,Q4055614,physicist
17821,Q40566172,mathematician
17822,Q4056656,astronomer
17823,Q405702,botanist
17824,Q4057349,geographer
17825,Q4057381,geographer
17826,Q4059795,geographer
17827,Q4059944,anatomist
17828,Q4060358,astronomer
17829,Q4060509,physicist
17830,Q4060509,botanist
17831,Q4061144,chemist
17832,Q4061179,anthropologist
17833,Q4061179,historian
17834,Q4061184,botanist
17835,Q4061706,mathematician
17836,Q4062100,geographer
17837,Q4062100,zoologist
17838,Q4063579,philosopher
17839,Q4063579,historian
17840,Q4063673,geographer
17841,Q4063683,botanist
17842,Q40650483,astronomer
17843,Q40650483,mathematician
17844,Q4065273,historian
17845,Q4065273,economist
17846,Q4065407,geographer
17847,Q4065476,historian
17848,Q4065476,geographer
17849,Q4066071,economist
17850,Q4066428,philosopher
17851,Q4066428,mathematician
17852,Q4066638,botanist
17853,Q4066660,economist
17854,Q4067089,geologist
17855,Q4067424,economist
17856,Q4067901,botanist
17857,Q4068513,anthropologist
17858,Q4068513,historian
17859,Q406953,archeologist
17860,Q406953,anthropologist
17861,Q406953,historian
17862,Q4069879,botanist
17863,Q4069882,anthropologist
17864,Q4070031,geographer
17865,Q4070137,geographer
17866,Q4070220,geographer
17867,Q4070787,chemist
17868,Q4071029,mathematician
17869,Q4072508,geologist
17870,Q4072784,geologist
17871,Q4072784,zoologist
17872,Q4072784,botanist
17873,Q4073456,archeologist
17874,Q4074504,economist
17875,Q4075103,geographer
17876,Q4075192,chemist
17877,Q4075270,botanist
17878,Q4075841,geographer
17879,Q4076065,mathematician
17880,Q4076086,geographer
17881,Q4076796,zoologist
17882,Q4077675,botanist
17883,Q4077860,geographer
17884,Q4077948,economist
17885,Q4078081,sociologist
17886,Q4078081,historian
17887,Q4078259,musicologist
17888,Q4078378,botanist
17889,Q4079644,anthropologist
17890,Q4079644,historian
17891,Q4079667,historian
17892,Q4081464,botanist
17893,Q4083434,archeologist
17894,Q4083434,historian
17895,Q4083920,botanist
17896,Q4084961,anthropologist
17897,Q4084961,botanist
17898,Q40849715,archeologist
17899,Q4085001,archeologist
17900,Q4085246,archeologist
17901,Q4086158,botanist
17902,Q4086441,paleontologist
17903,Q4086441,geologist
17904,Q4086851,botanist
17905,Q4088004,meteorologist
17906,Q4088004,zoologist
17907,Q4088004,botanist
17908,Q4088014,archeologist
17909,Q4088473,physicist
17910,Q4088920,physicist
17911,Q4088931,mathematician
17912,Q4089256,zoologist
17913,Q4091070,botanist
17914,Q4091115,physicist
17915,Q4093478,physicist
17916,Q4094161,economist
17917,Q4094161,geographer
17918,Q4094192,chemist
17919,Q4094529,botanist
17920,Q4094902,botanist
17921,Q4095200,musicologist
17922,Q4095213,geographer
17923,Q4095442,botanist
17924,Q4095803,zoologist
17925,Q4095809,zoologist
17926,Q4096275,zoologist
17927,Q4096302,botanist
17928,Q4096621,botanist
17929,Q40973300,botanist
17930,Q40981594,botanist
17931,Q4098179,geographer
17932,Q40992350,astronomer
17933,Q4099801,geographer
17934,Q4100109,mathematician
17935,Q4100110,geographer
17936,Q4100277,economist
17937,Q4100437,economist
17938,Q4100538,musicologist
17939,Q4100662,mathematician
17940,Q4101253,astronomer
17941,Q4101306,archeologist
17942,Q4101306,historian
17943,Q41015836,anthropologist
17944,Q41015836,historian
17945,Q4101603,botanist
17946,Q4102157,zoologist
17947,Q4102160,botanist
17948,Q4102208,astronomer
17949,Q4102220,chemist
17950,Q4102225,zoologist
17951,Q4102992,archeologist
17952,Q4103102,anatomist
17953,Q4103773,historian
17954,Q4105994,historian
17955,Q4107001,geographer
17956,Q4107001,linguist
17957,Q4107188,botanist
17958,Q4107264,botanist
17959,Q4107294,geographer
17960,Q4107897,economist
17961,Q4107900,economist
17962,Q4107916,botanist
17963,Q41083200,mathematician
17964,Q4109216,historian
17965,Q4109216,linguist
17966,Q4109572,botanist
17967,Q4110094,archeologist
17968,Q4110293,economist
17969,Q4110481,botanist
17970,Q4111298,astronomer
17971,Q4111298,mathematician
17972,Q4111298,geographer
17973,Q4111351,botanist
17974,Q4111757,chemist
17975,Q4111929,botanist
17976,Q41121463,geographer
17977,Q4112169,mathematician
17978,Q4112243,botanist
17979,Q4112726,astronomer
17980,Q4112726,geographer
17981,Q4113498,chemist
17982,Q4114987,astronomer
17983,Q4115024,philosopher
17984,Q4115024,mathematician
17985,Q4115413,mathematician
17986,Q4115413,historian
17987,Q4115413,geographer
17988,Q4115862,theologian
17989,Q4115862,botanist
17990,Q4116640,botanist
17991,Q4117220,geographer
17992,Q4119124,mathematician
17993,Q41210951,physicist
17994,Q4121967,astronomer
17995,Q4121967,mathematician
17996,Q4123262,chemist
17997,Q4123362,archeologist
17998,Q4123362,anthropologist
17999,Q4125260,paleontologist
18000,Q4125260,zoologist
18001,Q4125756,sociologist
18002,Q4125756,economist
18003,Q4126193,chemist
18004,Q4126430,astronomer
18005,Q4127270,zoologist
18006,Q412791,astronomer
18007,Q412791,mathematician
18008,Q41284,physicist
18009,Q41284,chemist
18010,Q41284,mathematician
18011,Q41284,meteorologist
18012,Q4129860,anthropologist
18013,Q4131424,economist
18014,Q4132151,anthropologist
18015,Q4132672,astronomer
18016,Q4132672,geographer
18017,Q4132690,botanist
18018,Q4133947,botanist
18019,Q4134106,botanist
18020,Q41346705,art theorist
18021,Q4134765,physicist
18022,Q4134842,geographer
18023,Q4134845,chemist
18024,Q4134880,economist
18025,Q4136968,geographer
18026,Q4137227,economist
18027,Q4137508,geographer
18028,Q4137664,botanist
18029,Q4138216,pharmacologist
18030,Q4140273,physicist
18031,Q4140845,botanist
18032,Q4140972,botanist
18033,Q4141812,geographer
18034,Q4141818,physicist
18035,Q4141818,mathematician
18036,Q4142898,anthropologist
18037,Q4144436,economist
18038,Q4144449,geologist
18039,Q4146359,physicist
18040,Q4146359,mathematician
18041,Q4147293,archeologist
18042,Q4147293,historian
18043,Q4148021,botanist
18044,Q41485,mathematician
18045,Q4149265,archeologist
18046,Q4149265,historian
18047,Q4151195,botanist
18048,Q4151783,mathematician
18049,Q4152274,economist
18050,Q41523184,meteorologist
18051,Q4152446,geologist
18052,Q4152538,mathematician
18053,Q4152877,chemist
18054,Q41535366,botanist
18055,Q4153600,mathematician
18056,Q4154159,botanist
18057,Q4154520,sociologist
18058,Q4154520,economist
18059,Q4155717,zoologist
18060,Q4155717,botanist
18061,Q41559490,historian
18062,Q41566852,botanist
18063,Q41567416,botanist
18064,Q41568343,astronomer
18065,Q41568343,mathematician
18066,Q41568343,historian
18067,Q41568709,mathematician
18068,Q41569066,mathematician
18069,Q41569276,zoologist
18070,Q41569507,mathematician
18071,Q4157022,mathematician
18072,Q4157027,mathematician
18073,Q4157332,botanist
18074,Q41589628,botanist
18075,Q4159087,geologist
18076,Q41591855,archeologist
18077,Q41591855,historian
18078,Q4159600,anthropologist
18079,Q4159600,historian
18080,Q4159600,linguist
18081,Q4160115,botanist
18082,Q4160426,economist
18083,Q4160717,archeologist
18084,Q41617778,physicist
18085,Q41618259,astronomer
18086,Q41618339,anatomist
18087,Q4162615,archeologist
18088,Q4162615,historian
18089,Q41631704,mathematician
18090,Q4164865,linguist
18091,Q4164868,chemist
18092,Q4165816,historian
18093,Q41675621,zoologist
18094,Q4167804,astronomer
18095,Q41701861,chemist
18096,Q4170769,geologist
18097,Q4170769,botanist
18098,Q41716255,botanist
18099,Q4172141,botanist
18100,Q4172157,anthropologist
18101,Q4172157,linguist
18102,Q4173111,geographer
18103,Q41736601,botanist
18104,Q4173764,physicist
18105,Q41741569,chemist
18106,Q4175282,physicist
18107,Q4175577,zoologist
18108,Q41756185,mathematician
18109,Q41757045,paleontologist
18110,Q4176250,geologist
18111,Q4176448,mathematician
18112,Q41766,mathematician
18113,Q4176822,astronomer
18114,Q4176863,mathematician
18115,Q4177678,astronomer
18116,Q4177678,physicist
18117,Q4177678,philosopher
18118,Q4177678,mathematician
18119,Q41777615,chemist
18120,Q4177921,historian
18121,Q4177921,economist
18122,Q4177959,zoologist
18123,Q4178584,geographer
18124,Q4178584,philosopher
18125,Q4178584,mathematician
18126,Q4178584,linguist
18127,Q4178584,archeologist
18128,Q4178584,anthropologist
18129,Q4178584,zoologist
18130,Q41789401,archeologist
18131,Q4179094,historian
18132,Q4179094,linguist
18133,Q4180154,archeologist
18134,Q4180355,geographer
18135,Q4180502,zoologist
18136,Q41805829,physicist
18137,Q4180629,anthropologist
18138,Q4180629,historian
18139,Q4180629,linguist
18140,Q4180773,mathematician
18141,Q4181542,economist
18142,Q4182042,botanist
18143,Q4182483,economist
18144,Q4182865,geographer
18145,Q4184275,zoologist
18146,Q4184275,botanist
18147,Q4184424,chemist
18148,Q4184997,anthropologist
18149,Q4184997,historian
18150,Q4185229,pharmacologist
18151,Q4185621,anthropologist
18152,Q4185621,historian
18153,Q4186000,economist
18154,Q4187587,physicist
18155,Q4188690,chemist
18156,Q4190125,paleontologist
18157,Q4190125,geologist
18158,Q4190175,botanist
18159,Q4190377,geographer
18160,Q4191594,mathematician
18161,Q4191719,economist
18162,Q4191847,physicist
18163,Q4192221,musicologist
18164,Q4192985,botanist
18165,Q4194584,geographer
18166,Q4194762,botanist
18167,Q4194891,economist
18168,Q4194891,geographer
18169,Q4195011,geographer
18170,Q4195734,geographer
18171,Q4196092,linguist
18172,Q4196231,chemist
18173,Q4196292,anthropologist
18174,Q4196292,historian
18175,Q4197843,mathematician
18176,Q41980,philosopher
18177,Q41980,mathematician
18178,Q41980,historian
18179,Q4199528,geographer
18180,Q4199702,mathematician
18181,Q4199876,anthropologist
18182,Q4199876,historian
18183,Q4200448,mathematician
18184,Q4200606,archeologist
18185,Q4201322,astronomer
18186,Q42014852,anatomist
18187,Q4202327,archeologist
18188,Q4202327,linguist
18189,Q4202327,historian
18190,Q4202327,geographer
18191,Q4202605,chemist
18192,Q4202801,botanist
18193,Q4203212,economist
18194,Q4203212,geographer
18195,Q4203491,astronomer
18196,Q4204063,astronomer
18197,Q420427,astronomer
18198,Q420427,mathematician
18199,Q4205928,mathematician
18200,Q4205934,economist
18201,Q42063,philosopher
18202,Q4206702,sociologist
18203,Q4206707,paleontologist
18204,Q4206707,botanist
18205,Q4207154,mathematician
18206,Q4208585,botanist
18207,Q4209294,botanist
18208,Q4209409,anthropologist
18209,Q4209889,economist
18210,Q4210866,geographer
18211,Q42113344,geographer
18212,Q4211370,philosopher
18213,Q4211370,economist
18214,Q42116616,archeologist
18215,Q42116616,historian
18216,Q4212532,botanist
18217,Q4213183,meteorologist
18218,Q4213287,geologist
18219,Q4214027,chemist
18220,Q4214027,geologist
18221,Q4214236,mathematician
18222,Q4214835,archeologist
18223,Q4215222,archeologist
18224,Q4215800,historian
18225,Q4216127,economist
18226,Q421675,chemist
18227,Q4216917,botanist
18228,Q4217648,economist
18229,Q421765,botanist
18230,Q4218224,musicologist
18231,Q4218411,economist
18232,Q4218777,archeologist
18233,Q4218777,historian
18234,Q4218777,linguist
18235,Q4218998,mathematician
18236,Q42206310,mathematician
18237,Q4221435,botanist
18238,Q4221819,chemist
18239,Q4221821,botanist
18240,Q4222946,botanist
18241,Q4222980,anatomist
18242,Q4222980,zoologist
18243,Q4223254,economist
18244,Q4223639,economist
18245,Q4224108,meteorologist
18246,Q4224659,botanist
18247,Q4225361,ecologist
18248,Q4226894,sociologist
18249,Q4226894,philosopher
18250,Q4227478,zoologist
18251,Q4227519,geologist
18252,Q4228920,physicist
18253,Q4228937,physicist
18254,Q4229299,historian
18255,Q4229299,linguist
18256,Q42293755,geologist
18257,Q42295182,mathematician
18258,Q42295182,geologist
18259,Q42296753,geologist
18260,Q42299,physicist
18261,Q42299,mathematician
18262,Q4229958,botanist
18263,Q42302995,botanist
18264,Q42305213,geographer
18265,Q4230732,archeologist
18266,Q4231100,astronomer
18267,Q4231763,archeologist
18268,Q423210,astronomer
18269,Q423210,mathematician
18270,Q4232310,anthropologist
18271,Q4233012,physicist
18272,Q4233096,geographer
18273,Q42341657,chemist
18274,Q42341670,chemist
18275,Q4234368,astronomer
18276,Q4234422,economist
18277,Q4235284,botanist
18278,Q4235801,archeologist
18279,Q4235954,mathematician
18280,Q4235955,mathematician
18281,Q423644,astronomer
18282,Q423644,physicist
18283,Q423644,mathematician
18284,Q423644,linguist
18285,Q4236489,botanist
18286,Q4236491,botanist
18287,Q42365710,geographer
18288,Q4237422,physicist
18289,Q4237798,astronomer
18290,Q4237839,economist
18291,Q4238990,mathematician
18292,Q4238993,anthropologist
18293,Q4238993,historian
18294,Q4239065,archeologist
18295,Q4239065,historian
18296,Q42393116,historian
18297,Q42393116,botanist
18298,Q4239892,anatomist
18299,Q4239904,botanist
18300,Q4240042,geographer
18301,Q42404288,botanist
18302,Q4240588,mathematician
18303,Q4240589,physicist
18304,Q4240589,chemist
18305,Q4241068,zoologist
18306,Q4241298,botanist
18307,Q4241584,archeologist
18308,Q4241633,economist
18309,Q4241693,astronomer
18310,Q4241693,mathematician
18311,Q4242274,chemist
18312,Q4242682,historian
18313,Q4242682,linguist
18314,Q4242790,botanist
18315,Q42429028,zoologist
18316,Q4243064,historian
18317,Q4243087,botanist
18318,Q4245319,anthropologist
18319,Q42458,physicist
18320,Q42458,astronomer
18321,Q42458,geographer
18322,Q42458,philosopher
18323,Q42458,mathematician
18324,Q4246004,pharmacologist
18325,Q4246529,anthropologist
18326,Q4247211,archeologist
18327,Q4247211,historian
18328,Q4248030,mathematician
18329,Q4248931,botanist
18330,Q4249970,chemist
18331,Q4251069,economist
18332,Q4251070,botanist
18333,Q4251435,zoologist
18334,Q4251435,geographer
18335,Q4251443,botanist
18336,Q4251474,zoologist
18337,Q4251927,archeologist
18338,Q4252047,economist
18339,Q4252097,geographer
18340,Q4253267,linguist
18341,Q4253471,physicist
18342,Q4253471,anatomist
18343,Q4253525,botanist
18344,Q4253526,economist
18345,Q4253746,musicologist
18346,Q4254259,botanist
18347,Q425539,mathematician
18348,Q4255427,physicist
18349,Q4255427,meteorologist
18350,Q4255429,chemist
18351,Q4255445,botanist
18352,Q4255686,historian
18353,Q42557805,zoologist
18354,Q4256415,astronomer
18355,Q4256415,philosopher
18356,Q4256415,mathematician
18357,Q4256884,botanist
18358,Q4258656,physicist
18359,Q4258659,botanist
18360,Q4259003,historian
18361,Q4259296,botanist
18362,Q4259301,archeologist
18363,Q42595143,physicist
18364,Q4260114,chemist
18365,Q426058,economist
18366,Q4260893,botanist
18367,Q4261209,mathematician
18368,Q4261626,botanist
18369,Q4261940,astronomer
18370,Q4261952,astronomer
18371,Q426208,musicologist
18372,Q426294,anatomist
18373,Q4263287,botanist
18374,Q426523,mathematician
18375,Q4265449,anthropologist
18376,Q4265449,linguist
18377,Q4267467,chemist
18378,Q4267467,botanist
18379,Q4267971,chemist
18380,Q426862,astronomer
18381,Q4268747,historian
18382,Q4269211,mathematician
18383,Q4269338,geologist
18384,Q4269338,zoologist
18385,Q4269338,botanist
18386,Q4270830,linguist
18387,Q4271241,botanist
18388,Q42715787,mathematician
18389,Q4272099,botanist
18390,Q42726861,mathematician
18391,Q4272733,astronomer
18392,Q4272777,chemist
18393,Q4272921,geographer
18394,Q4273123,botanist
18395,Q4273734,zoologist
18396,Q4273734,botanist
18397,Q4274778,archeologist
18398,Q4274778,historian
18399,Q4274797,botanist
18400,Q4274799,astronomer
18401,Q4274799,mathematician
18402,Q4274868,anthropologist
18403,Q4274868,historian
18404,Q4274939,physicist
18405,Q4274939,chemist
18406,Q4275386,mathematician
18407,Q42756243,economist
18408,Q4275964,geographer
18409,Q4276263,mathematician
18410,Q4276263,geographer
18411,Q4276271,archeologist
18412,Q4276276,geographer
18413,Q4277783,physicist
18414,Q4277783,mathematician
18415,Q42801937,botanist
18416,Q4280209,geographer
18417,Q42803664,astronomer
18418,Q42803664,mathematician
18419,Q42806517,botanist
18420,Q4281099,botanist
18421,Q4281862,geographer
18422,Q4281914,botanist
18423,Q4282090,historian
18424,Q4282501,botanist
18425,Q428255,economist
18426,Q4282609,mathematician
18427,Q4283092,botanist
18428,Q4283263,economist
18429,Q4284176,paleontologist
18430,Q4284176,botanist
18431,Q4284198,botanist
18432,Q4285439,economist
18433,Q428547,musicologist
18434,Q428591,botanist
18435,Q4286233,mathematician
18436,Q4289603,geologist
18437,Q4289740,botanist
18438,Q4289742,musicologist
18439,Q42898070,anatomist
18440,Q4290356,geographer
18441,Q4290975,botanist
18442,Q4291792,anthropologist
18443,Q4292241,geographer
18444,Q4292405,sociologist
18445,Q4292405,anthropologist
18446,Q4292405,historian
18447,Q4292405,geographer
18448,Q4292867,botanist
18449,Q4292943,zoologist
18450,Q4292943,botanist
18451,Q4292977,zoologist
18452,Q4292977,botanist
18453,Q4292998,botanist
18454,Q4293516,astronomer
18455,Q4294055,astronomer
18456,Q4294055,mathematician
18457,Q4295,philosopher
18458,Q4295,logician
18459,Q4295,theologian
18460,Q4295,linguist
18461,Q4295294,archeologist
18462,Q4295294,historian
18463,Q4297348,botanist
18464,Q4297363,geographer
18465,Q42985,chemist
18466,Q42985,anatomist
18467,Q429858,mathematician
18468,Q429858,historian
18469,Q429959,physicist
18470,Q429959,chemist
18471,Q4299926,zoologist
18472,Q4302107,botanist
18473,Q4302303,zoologist
18474,Q4302711,zoologist
18475,Q4302711,botanist
18476,Q430444,mathematician
18477,Q4306718,historian
18478,Q430754,chemist
18479,Q4307745,archeologist
18480,Q4308314,philosopher
18481,Q4308314,mathematician
18482,Q4308631,botanist
18483,Q4309820,economist
18484,Q4309984,anatomist
18485,Q4310035,botanist
18486,Q4310063,economist
18487,Q4310101,chemist
18488,Q4310101,botanist
18489,Q4310129,physicist
18490,Q4310129,chemist
18491,Q4310129,geologist
18492,Q431176,pharmacologist
18493,Q431336,historian
18494,Q431336,economist
18495,Q43135084,meteorologist
18496,Q431485,astronomer
18497,Q431485,geographer
18498,Q4315047,historian
18499,Q4315553,economist
18500,Q4316839,botanist
18501,Q43173507,zoologist
18502,Q43182,astronomer
18503,Q43182,musicologist
18504,Q43182,historian
18505,Q43182,geographer
18506,Q43182,mathematician
18507,Q43182152,mathematician
18508,Q4320460,historian
18509,Q4320460,geographer
18510,Q4321186,musicologist
18511,Q4321312,mathematician
18512,Q432189,astronomer
18513,Q432189,mathematician
18514,Q43226980,zoologist
18515,Q432586,zoologist
18516,Q43273,geologist
18517,Q43273,paleontologist
18518,Q43273,botanist
18519,Q432734,botanist
18520,Q4328208,musicologist
18521,Q43292658,zoologist
18522,Q4329445,anthropologist
18523,Q432951,geologist
18524,Q43296638,economist
18525,Q43301327,botanist
18526,Q433043,zoologist
18527,Q433076,philosopher
18528,Q433076,economist
18529,Q4332466,physicist
18530,Q433354,botanist
18531,Q4333578,archeologist
18532,Q4333578,anthropologist
18533,Q4334042,astronomer
18534,Q433405,botanist
18535,Q43371054,zoologist
18536,Q433721,paleontologist
18537,Q433721,zoologist
18538,Q43375724,geologist
18539,Q43376773,geographer
18540,Q43379527,geologist
18541,Q43379995,astronomer
18542,Q43379995,physicist
18543,Q43380919,geologist
18544,Q4338360,economist
18545,Q433841,astronomer
18546,Q433841,mathematician
18547,Q43393,physicist
18548,Q43393,philosopher
18549,Q43393,chemist
18550,Q433984,zoologist
18551,Q433984,botanist
18552,Q43398876,geographer
18553,Q43399990,economist
18554,Q434063,anthropologist
18555,Q434063,botanist
18556,Q4340767,zoologist
18557,Q4340767,geographer
18558,Q4340887,botanist
18559,Q434131,physicist
18560,Q434131,chemist
18561,Q434131,botanist
18562,Q434131,anatomist
18563,Q4344067,astronomer
18564,Q4344067,mathematician
18565,Q434533,historian
18566,Q434533,geographer
18567,Q4345768,mathematician
18568,Q4345955,historian
18569,Q4345955,linguist
18570,Q43466148,anthropologist
18571,Q4346619,geographer
18572,Q434726,musicologist
18573,Q43476,physicist
18574,Q43476,chemist
18575,Q4347670,anatomist
18576,Q434834,archeologist
18577,Q434834,historian
18578,Q434834,geographer
18579,Q4348569,botanist
18580,Q434939,botanist
18581,Q4350109,astronomer
18582,Q4350109,mathematician
18583,Q4350497,mathematician
18584,Q4350801,botanist
18585,Q435083,mathematician
18586,Q4351271,zoologist
18587,Q4351647,astronomer
18588,Q4351647,philosopher
18589,Q4351647,theologian
18590,Q43522,physicist
18591,Q43522,zoologist
18592,Q4352325,epidemiologist
18593,Q4352379,botanist
18594,Q435296,anatomist
18595,Q4354052,zoologist
18596,Q4354443,archeologist
18597,Q4354691,zoologist
18598,Q4354691,botanist
18599,Q4355021,geologist
18600,Q4355133,historian
18601,Q4355291,physicist
18602,Q4355291,mathematician
18603,Q4355291,botanist
18604,Q435537,zoologist
18605,Q435547,mathematician
18606,Q435547,theologian
18607,Q4355686,chemist
18608,Q4356483,astronomer
18609,Q4356483,mathematician
18610,Q4356567,geographer
18611,Q4356643,philosopher
18612,Q435674,botanist
18613,Q435699,sociologist
18614,Q435699,philosopher
18615,Q435699,historian
18616,Q435706,astronomer
18617,Q435718,astronomer
18618,Q435718,philosopher
18619,Q435718,mathematician
18620,Q435718,geographer
18621,Q4357234,zoologist
18622,Q435725,zoologist
18623,Q435766,geographer
18624,Q4357724,archeologist
18625,Q4357724,anthropologist
18626,Q435781,zoologist
18627,Q435816,mathematician
18628,Q4359577,botanist
18629,Q4360273,mathematician
18630,Q436077,philosopher
18631,Q436077,theologian
18632,Q436077,economist
18633,Q436097,astronomer
18634,Q436097,physicist
18635,Q436097,philosopher
18636,Q436097,mathematician
18637,Q4361682,geologist
18638,Q4361688,zoologist
18639,Q4361688,botanist
18640,Q4361718,meteorologist
18641,Q4361720,physicist
18642,Q4362566,geographer
18643,Q4366332,astronomer
18644,Q4366729,mathematician
18645,Q43686792,geologist
18646,Q4369293,economist
18647,Q4369756,archeologist
18648,Q4370320,botanist
18649,Q4371166,archeologist
18650,Q4371166,historian
18651,Q4371677,astronomer
18652,Q437168,botanist
18653,Q4372348,chemist
18654,Q4372361,physicist
18655,Q4372361,mathematician
18656,Q4372455,zoologist
18657,Q4372535,anatomist
18658,Q4372551,astronomer
18659,Q437340,philosopher
18660,Q437340,geologist
18661,Q437347,chemist
18662,Q437352,anatomist
18663,Q437356,archeologist
18664,Q437356,anthropologist
18665,Q437356,historian
18666,Q4373936,economist
18667,Q4374163,mathematician
18668,Q4374245,economist
18669,Q4374245,botanist
18670,Q437466,physicist
18671,Q437466,botanist
18672,Q4375031,astronomer
18673,Q4375656,archeologist
18674,Q4375656,anthropologist
18675,Q4375656,linguist
18676,Q437582,astronomer
18677,Q437594,zoologist
18678,Q4376494,archeologist
18679,Q4376494,historian
18680,Q437675,anthropologist
18681,Q437675,historian
18682,Q437675,linguist
18683,Q4377307,mathematician
18684,Q437734,mathematician
18685,Q437832,economist
18686,Q4378799,economist
18687,Q438016,botanist
18688,Q438141,musicologist
18689,Q43844600,economist
18690,Q4384466,archeologist
18691,Q4384466,anthropologist
18692,Q4384683,historian
18693,Q4384683,geographer
18694,Q4384886,geographer
18695,Q438507,physicist
18696,Q4385742,botanist
18697,Q4386205,astronomer
18698,Q43863641,archeologist
18699,Q43863641,historian
18700,Q4387043,economist
18701,Q4387201,botanist
18702,Q438769,physicist
18703,Q4387893,zoologist
18704,Q43885504,zoologist
18705,Q438869,anatomist
18706,Q438869,zoologist
18707,Q4389251,botanist
18708,Q438932,zoologist
18709,Q438932,botanist
18710,Q438968,geologist
18711,Q438968,geographer
18712,Q4389997,astronomer
18713,Q439081,physicist
18714,Q439081,historian
18715,Q439081,philosopher
18716,Q439081,mathematician
18717,Q439081,art theorist
18718,Q4390836,botanist
18719,Q4391034,physicist
18720,Q4391034,zoologist
18721,Q4391034,economist
18722,Q4391034,botanist
18723,Q4391279,mathematician
18724,Q4391279,botanist
18725,Q4392109,mathematician
18726,Q4392648,botanist
18727,Q4392977,botanist
18728,Q4393082,botanist
18729,Q4393221,geographer
18730,Q43936,physicist
18731,Q43936,philosopher
18732,Q43936,logician
18733,Q43936,theologian
18734,Q4394687,geographer
18735,Q43948,astronomer
18736,Q43948,physicist
18737,Q43948,chemist
18738,Q43948044,archeologist
18739,Q4394921,geographer
18740,Q43957,botanist
18741,Q4396045,botanist
18742,Q4396531,botanist
18743,Q4396937,geologist
18744,Q4397258,economist
18745,Q4397356,geologist
18746,Q4397362,historian
18747,Q4397547,astronomer
18748,Q4397578,mathematician
18749,Q43977,philosopher
18750,Q43977,theologian
18751,Q43977,linguist
18752,Q4398387,mathematician
18753,Q4398437,botanist
18754,Q43985006,historian
18755,Q43985006,botanist
18756,Q4398741,botanist
18757,Q4399060,musicologist
18758,Q4399060,historian
18759,Q4399726,botanist
18760,Q4400039,astronomer
18761,Q4400039,mathematician
18762,Q440061,pharmacologist
18763,Q440061,chemist
18764,Q440061,meteorologist
18765,Q4401081,zoologist
18766,Q440183,astronomer
18767,Q440183,philosopher
18768,Q440183,archeologist
18769,Q440183,botanist
18770,Q4401886,meteorologist
18771,Q4402242,physicist
18772,Q4402242,philosopher
18773,Q4402838,linguist
18774,Q4402838,botanist
18775,Q4402845,historian
18776,Q4402845,geographer
18777,Q4403424,chemist
18778,Q4403432,botanist
18779,Q4403479,mathematician
18780,Q440349,geographer
18781,Q4403524,astronomer
18782,Q4403783,physicist
18783,Q4403793,archeologist
18784,Q440380,archeologist
18785,Q440380,anthropologist
