,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
34471,Q15679697,Leonardo Bufalini,re_italy,Italy,1500.0,geographer,europe,re_europe
34474,Q3635341,Bartolomeo Burchelati,re_italy,Italy,1548.0,historian,europe,re_europe
34479,Q27786526,Antonio Cordeses,re_spain,Spain,1518.0,theologian,europe,re_europe
34480,Q25419426,Estêvão Rodrigues de Castro,re_italy,Italy,1560.0,philosopher,europe,re_europe
34485,Q9057775,Pedro Salazar de Mendoza,re_spain,Spain,1549.0,historian,europe,re_europe
34491,Q1365381,Pedro da Fonseca,re_portugal,Portugal,1528.0,theologian | philosopher,europe,re_europe
34495,Q3762101,Giacomo Filippo Tomasini,re_italy,Italy,1595.0,historian,europe,re_europe
34496,Q969459,Jacobus de Cessolis,re_italy,Italy,1250.0,philosopher,europe,re_europe
34499,Q3606787,Agostino Mainardi,re_italy,Italy,1482.0,theologian,europe,re_europe
34504,Q6301292,Juan de Medina,re_spain,Spain,1490.0,theologian,europe,re_europe
34505,Q55868895,Francesco Negro,re_italy,Italy,1590.0,mathematician,europe,re_europe
34507,Q5641363,Abraham Simuel,re_spain,Spain,1500.0,philosopher,europe,re_europe
34510,Q950531,Nicolás Monardes,re_spain,Spain,1508.0,botanist,europe,re_europe
34518,Q6386099,Antonio Daza,re_spain,Spain,1600.0,historian,europe,re_europe
34527,Q3480834,Severo Bonini,re_italy,Italy,1582.0,musicologist,europe,re_europe
34530,Q366328,Brunetto Latini,re_italy,Italy,1220.0,philosopher,europe,re_europe
34531,Q250089,Alessandro Piccolomini,re_italy,Italy,1508.0,astronomer | philosopher,europe,re_europe
34533,Q112843202,Antonio Filoteo Omodei,re_italy,Italy,1533.0,historian,europe,re_europe
34537,Q3104956,Yom Tob Atías,re_spain,Spain,1500.0,theologian,europe,re_europe
34538,Q23753990,Pietro Antonio Crespi Castoldi,re_italy,Italy,1557.0,historian,europe,re_europe
34540,Q5895941,Hernando Alonso de Herrera,re_spain,Spain,1460.0,linguist,europe,re_europe
34541,Q21544550,Felice Contelori,re_italy,Italy,1588.0,theologian,europe,re_europe
34544,Q3766057,Giovan Battista Bracciolini,re_italy,Italy,1439.0,historian,europe,re_europe
34545,Q3621419,Arcangelo Giani,re_italy,Italy,1552.0,theologian,europe,re_europe
34546,Q8243098,Bartolomé Bravo,re_spain,Spain,1554.0,linguist,europe,re_europe
34547,Q59532903,Pietro Galesini,re_italy,Italy,1520.0,historian,europe,re_europe
34551,Q17327784,Francesco Calzolari,re_italy,Italy,1522.0,botanist,europe,re_europe
34553,Q3750270,Francesco Maturanzio,re_italy,Italy,1443.0,historian,europe,re_europe
34559,Q11917148,Diego Mas,re_spain,Spain,1553.0,philosopher,europe,re_europe
34563,Q55502132,Juan Martinez de Zaldibia,re_spain,Spain,1500.0,historian,europe,re_europe
34564,Q110136409,Jacopo di Porcia,re_italy,Italy,1462.0,historian,europe,re_europe
34565,Q4893871,Bernardino de Escalante,re_spain,Spain,1537.0,geographer,europe,re_europe
34566,Q153024,Tunometecabrasaramambiche,re_italy,Italy,1381.0,philosopher,europe,re_europe
34570,Q40858764,Luis de Guzmán,re_spain,Spain,1544.0,theologian,europe,re_europe
34571,Q3944190,Saba Malaspina,re_italy,Italy,1220.0,historian,europe,re_europe
34577,Q55835575,Juan Briz Martínez,re_spain,Spain,1565.0,theologian | historian,europe,re_europe
34578,Q29684610,Miguel Martínez del Villar y Hernando,re_spain,Spain,1560.0,historian,europe,re_europe
34585,Q727486,Blas Valera,re_spain,Spain,1545.0,historian | anthropologist,europe,re_europe
34589,Q1446615,Gedaliah ibn Yahya ben Joseph,re_italy,Italy,1526.0,historian,europe,re_europe
34602,Q3856712,Michele Monaco,re_italy,Italy,1574.0,historian,europe,re_europe
34608,Q66622267,Pedro Martínez de Brea,re_spain,Spain,1600.0,philosopher,europe,re_europe
34609,Q555161,John of Biclaro,re_spain,Spain,540.0,historian,europe,re_europe
34610,Q671807,Gabriel Barrio,re_italy,Italy,1506.0,historian,europe,re_europe
34611,Q2531858,Famiano Strada,re_italy,Italy,1572.0,historian,europe,re_europe
34615,Q603242,Pietro Castelli,re_italy,Italy,1574.0,botanist,europe,re_europe
34617,Q1136048,Cosimo Bartoli,re_italy,Italy,1503.0,mathematician,europe,re_europe
34618,Q15138232,Ludovico Boccadiferro,re_italy,Italy,1482.0,philosopher,europe,re_europe
