,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
34137,Q30917156,Pedro Vélez de Guevara,re_spain,Spain,1529.0,philosopher,europe,Iberian Peninsula
34139,Q3130411,Prudencio de Sandoval,re_spain,Spain,1553.0,historian,europe,Iberian Peninsula
34153,Q17064119,Juan Vespucio,re_spain,Spain,1486.0,geographer,europe,Iberian Peninsula
34170,Q11934585,Magí Canyelles,re_spain,Spain,1622.0,historian,europe,Iberian Peninsula
34203,Q3002469,Crescas Vidal,re_spain,Spain,1301.0,philosopher,europe,Iberian Peninsula
34225,Q47507140,Jerónimo de Abarrátegui y Figueroa,re_spain,Spain,1653.0,theologian,europe,Iberian Peninsula
34231,Q113266373,Francisco Morovelli de Puebla,re_spain,Spain,1575.0,historian,europe,Iberian Peninsula
34237,Q11934552,Magdalena Rialp,re_spain,Spain,1668.0,philosopher,europe,Iberian Peninsula
34278,Q4891971,Pere Antoni Beuter,re_spain,Spain,1500.0,historian,europe,Iberian Peninsula
34288,Q2894300,Miguel de Portilla y Esquivel,re_spain,Spain,1660.0,historian,europe,Iberian Peninsula
34293,Q44167082,Francesc Meliton,re_spain,Spain,1681.0,astronomer,europe,Iberian Peninsula
34303,Q1442284,Francisco de Mello,re_portugal,Portugal,1490.0,physicist | mathematician,europe,Iberian Peninsula
34308,Q12223823,Abd al-Malik ibn Habīb,re_spain,Spain,790.0,historian,europe,Iberian Peninsula
34316,Q2919726,Jerónimo de Chaves,re_spain,Spain,1523.0,historian | mathematician,europe,Iberian Peninsula
34319,Q46125120,Joseph Ferrer,re_spain,Spain,1682.0,musicologist,europe,Iberian Peninsula
34325,Q5274883,Diego del Puerto,re_spain,Spain,1500.0,musicologist,europe,Iberian Peninsula
34336,Q445248,Luís de Sousa Rebelo,re_portugal,Portugal,1555.0,historian,europe,Iberian Peninsula
34337,Q468460,Charles Plumier,re_spain,Spain,1646.0,botanist,europe,Iberian Peninsula
34341,Q93453484,Manuel de Campos,re_portugal,Portugal,1681.0,mathematician,europe,Iberian Peninsula
34349,Q5483782,Francisco Pareja,re_spain,Spain,1600.0,linguist,europe,Iberian Peninsula
34353,Q16187732,Gabriel Casafages,re_spain,Spain,1450.0,philosopher,europe,Iberian Peninsula
34358,Q1710206,João Rodrigues,re_portugal,Portugal,1558.0,linguist,europe,Iberian Peninsula
34364,Q3049421,Lopo Homem,re_portugal,Portugal,1497.0,geographer,europe,Iberian Peninsula
34367,Q1686582,Jehuda Cresques,re_spain,Spain,1350.0,geographer,europe,Iberian Peninsula
34387,Q360512,Baltasar Gracián,re_spain,Spain,1601.0,philosopher,europe,Iberian Peninsula
34389,Q32401,Antonio Vázquez de Espinosa,re_spain,Spain,1570.0,theologian | geographer,europe,Iberian Peninsula
34395,Q104811079,Joan Salvador i Boscà,re_spain,Spain,1598.0,botanist,europe,Iberian Peninsula
34408,Q11686152,Josef Ramirez,re_spain,Spain,1624.0,theologian,europe,Iberian Peninsula
34410,Q62554420,Joaquín Setantí,re_spain,Spain,1550.0,philosopher,europe,Iberian Peninsula
34412,Q320546,Peter of Spain,re_spain,Spain,1300.0,philosopher,europe,Iberian Peninsula
34423,Q92786753,Gaudenci Senac,re_spain,Spain,1700.0,botanist,europe,Iberian Peninsula
34426,Q1960963,Gil Gonzalez de Ávila,re_spain,Spain,1570.0,historian,europe,Iberian Peninsula
34430,Q8964671,Gonzalo Chacón,re_spain,Spain,1429.0,historian,europe,Iberian Peninsula
34460,Q1397271,Fernão Lopes de Castanheda,re_portugal,Portugal,1500.0,historian,europe,Iberian Peninsula
34476,Q10266594,Diogo Soares,re_portugal,Portugal,1684.0,geographer,europe,Iberian Peninsula
34479,Q27786526,Antonio Cordeses,re_spain,Spain,1518.0,theologian,europe,Iberian Peninsula
34485,Q9057775,Pedro Salazar de Mendoza,re_spain,Spain,1549.0,historian,europe,Iberian Peninsula
34491,Q1365381,Pedro da Fonseca,re_portugal,Portugal,1528.0,theologian | philosopher,europe,Iberian Peninsula
34504,Q6301292,Juan de Medina,re_spain,Spain,1490.0,theologian,europe,Iberian Peninsula
34507,Q5641363,Abraham Simuel,re_spain,Spain,1500.0,philosopher,europe,Iberian Peninsula
34510,Q950531,Nicolás Monardes,re_spain,Spain,1508.0,botanist,europe,Iberian Peninsula
34518,Q6386099,Antonio Daza,re_spain,Spain,1600.0,historian,europe,Iberian Peninsula
34524,Q11928564,Josep Fageda,re_spain,Spain,1608.0,philosopher,europe,Iberian Peninsula
34537,Q3104956,Yom Tob Atías,re_spain,Spain,1500.0,theologian,europe,Iberian Peninsula
34540,Q5895941,Hernando Alonso de Herrera,re_spain,Spain,1460.0,linguist,europe,Iberian Peninsula
34546,Q8243098,Bartolomé Bravo,re_spain,Spain,1554.0,linguist,europe,Iberian Peninsula
34554,Q30133506,Miguel Archer,re_spain,Spain,1689.0,geographer,europe,Iberian Peninsula
34559,Q11917148,Diego Mas,re_spain,Spain,1553.0,philosopher,europe,Iberian Peninsula
34563,Q55502132,Juan Martinez de Zaldibia,re_spain,Spain,1500.0,historian,europe,Iberian Peninsula
34565,Q4893871,Bernardino de Escalante,re_spain,Spain,1537.0,geographer,europe,Iberian Peninsula
34568,Q5942359,José Manuel Trelles Villademoros,re_spain,Spain,1685.0,historian,europe,Iberian Peninsula
34570,Q40858764,Luis de Guzmán,re_spain,Spain,1544.0,theologian,europe,Iberian Peninsula
34576,Q85228656,Juan de la Anunciación,re_spain,Spain,1633.0,theologian,europe,Iberian Peninsula
34577,Q55835575,Juan Briz Martínez,re_spain,Spain,1565.0,theologian | historian,europe,Iberian Peninsula
34578,Q29684610,Miguel Martínez del Villar y Hernando,re_spain,Spain,1560.0,historian,europe,Iberian Peninsula
34585,Q727486,Blas Valera,re_spain,Spain,1545.0,historian | anthropologist,europe,Iberian Peninsula
34608,Q66622267,Pedro Martínez de Brea,re_spain,Spain,1600.0,philosopher,europe,Iberian Peninsula
34609,Q555161,John of Biclaro,re_spain,Spain,540.0,historian,europe,Iberian Peninsula
34620,Q6119519,Jacob ben David ben Yom Tov,re_spain,Spain,1400.0,astronomer,europe,Iberian Peninsula
34627,Q19998033,Bartomeu Llull,re_spain,Spain,1565.0,theologian,europe,Iberian Peninsula
34631,Q23917396,Jaime de Corella,re_spain,Spain,1657.0,theologian,europe,Iberian Peninsula
34635,Q3187826,Juan Ferreras,re_spain,Spain,1652.0,historian,europe,Iberian Peninsula
34638,Q5481473,Juan de Pineda,re_spain,Spain,1513.0,historian,europe,Iberian Peninsula
34639,Q721423,Francisco López de Gómara,re_spain,Spain,1511.0,historian,europe,Iberian Peninsula
