,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
30555,Q3903795,Pietro Colonna Galatino,re_italy,Italy,1460.0,theologian,europe,Italy
30556,Q4007910,Valerio Rosso,re_italy,Italy,1572.0,philosopher,europe,Italy
30557,Q16559553,Giorgio Lapazaya,re_italy,Italy,1495.0,mathematician,europe,Italy
30562,Q3770694,Giuseppe Girolamo Semenzi,re_italy,Italy,1645.0,historian,europe,Italy
30563,Q18945196,Domenico Chelucci,re_italy,Italy,1681.0,mathematician,europe,Italy
30571,Q1898561,Marino Sanuto the Elder,re_italy,Italy,1270.0,geographer,europe,Italy
30572,Q3502536,Giovanni Agostino Abate,re_italy,Italy,1495.0,historian,europe,Italy
30580,Q21559782,Marcello Venuti,re_italy,Italy,1700.0,archeologist,europe,Italy
30582,Q2424152,Thomas Gallus,re_italy,Italy,1190.0,theologian,europe,Italy
30587,Q111752895,Filippo Bernardi,re_italy,Italy,1649.0,historian,europe,Italy
30589,Q21546759,Alessandro Adelasio,re_italy,Italy,1631.0,theologian,europe,Italy
30595,Q1488113,Giacomo Zanoni,re_italy,Italy,1615.0,botanist,europe,Italy
30596,Q19958872,Lambert Auer,re_italy,Italy,1533.0,philosopher,europe,Italy
30606,Q28599377,Ottavio Bocchi,re_italy,Italy,1697.0,archeologist,europe,Italy
30610,Q360410,Riccardo Rognoni,re_italy,Italy,1550.0,musicologist,europe,Italy
30611,Q106832905,Pietro Trapolino,re_italy,Italy,1451.0,philosopher,europe,Italy
30612,Q3620341,Antonio Zanon,re_italy,Italy,1696.0,botanist | zoologist | economist,europe,Italy
30624,Q18945365,Giannantonio Rocca,re_italy,Italy,1607.0,mathematician,europe,Italy
30625,Q298664,Robert Bellarmine,re_italy,Italy,1542.0,theologian,europe,Italy
30629,Q63255736,Jacopo Pitti,re_italy,Italy,1519.0,historian,europe,Italy
30642,Q722736,Hugh Aycelin,re_italy,Italy,1230.0,theologian,europe,Italy
30643,Q3663234,Cataldo Antonio Mannarino,re_italy,Italy,1568.0,historian,europe,Italy
30644,Q249629,Jacopo Dondi dell'Orologio,re_italy,Italy,1293.0,astronomer | mathematician,europe,Italy
30645,Q318593,Girolamo Fracastoro,re_italy,Italy,1478.0,epidemiologist | physicist | astronomer | mathematician | geographer,europe,Italy
30646,Q41617689,Tommaso Radini Tedeschi,re_italy,Italy,1488.0,theologian | philosopher,europe,Italy
30649,Q10994720,Konstantinos the Sicilian,re_italy,Italy,850.0,philosopher,europe,Italy
30655,Q322331,Lucas Holstenius,re_italy,Italy,1596.0,geographer,europe,Italy
30657,Q2827097,Agostino Oreggi,re_italy,Italy,1577.0,theologian,europe,Italy
30660,Q501774,Giuseppe Biancani,re_italy,Italy,1566.0,astronomer | mathematician,europe,Italy
30663,Q539577,Guarino da Verona,re_italy,Italy,1374.0,philosopher,europe,Italy
30667,Q102490,Evangelista Torricelli,re_italy,Italy,1608.0,physicist | mathematician,europe,Italy
30669,Q3830082,Lelio Pellegrini,re_italy,Italy,1551.0,philosopher,europe,Italy
30671,Q60836078,Domenico Maria Galeazzi,re_italy,Italy,1686.0,anatomist,europe,Italy
30672,Q3619837,Antonio Maria Lupi,re_italy,Italy,1695.0,archeologist,europe,Italy
30673,Q261554,Pier Angelo Manzolli,re_italy,Italy,1500.0,philosopher,europe,Italy
30678,Q3875822,Niccolò Aggiunti,re_italy,Italy,1600.0,mathematician,europe,Italy
30679,Q2857523,Antonio il Verso,re_italy,Italy,1560.0,musicologist,europe,Italy
30691,Q729799,Atanasiu di Iaci,re_italy,Italy,1201.0,historian,europe,Italy
30694,Q3116339,Gregorio Sellari,re_italy,Italy,1654.0,theologian,europe,Italy
30697,Q2620817,Jakov Mikalja,re_italy,Italy,1601.0,linguist,europe,Italy
30701,Q15711374,Guido Panciroli,re_italy,Italy,1523.0,historian,europe,Italy
30706,Q3845887,Marcantonio Genua,re_italy,Italy,1491.0,philosopher,europe,Italy
30707,Q16557310,Francesco Luna,re_italy,Italy,1586.0,historian,europe,Italy
30711,Q1390868,Fabrizio Mordente,re_italy,Italy,1532.0,philosopher | mathematician,europe,Italy
30713,Q5563900,Giovanni Manzolini,re_italy,Italy,1700.0,anatomist,europe,Italy
30714,Q3713292,Domenico da Gravina,re_italy,Italy,1300.0,historian,europe,Italy
30716,Q16167279,Daniele Antonini,re_italy,Italy,1588.0,astronomer | physicist | mathematician,europe,Italy
30717,Q51586657,Giovanni Vincenzo Patuzzi,re_italy,Italy,1700.0,theologian,europe,Italy
30718,Q16557390,Francesco Rossi,re_italy,Italy,1627.0,musicologist,europe,Italy
30719,Q52149269,Sebastiano Paoli,re_italy,Italy,1684.0,archeologist,europe,Italy
30722,Q2286665,Silvestro Ganassi dal Fontego,re_italy,Italy,1492.0,musicologist,europe,Italy
30725,Q469971,Gjon Buzuku,re_italy,Italy,1499.0,linguist,europe,Italy
30728,Q100871277,Lelio Baglioni,re_italy,Italy,1550.0,theologian,europe,Italy
30731,Q7024607,Niccolò Orlandini,re_italy,Italy,1553.0,historian,europe,Italy
30735,Q41559490,Doroteo Alimari,re_italy,Italy,1650.0,historian,europe,Italy
30737,Q2409668,Alessandra Giliani,re_italy,Italy,1307.0,anatomist,europe,Italy
30743,Q1188064,Pietro Mengoli,re_italy,Italy,1626.0,mathematician,europe,Italy
30745,Q781378,Marino Sanuto the Younger,re_italy,Italy,1466.0,historian,europe,Italy
30747,Q3619438,Antonio Cocchi,re_italy,Italy,1695.0,anatomist,europe,Italy
30748,Q321358,Ulisse Aldrovandi,re_italy,Italy,1522.0,botanist | zoologist | geologist,europe,Italy
30751,Q42689643,Girolamo Fabri,re_italy,Italy,1627.0,historian,europe,Italy
30753,Q3081061,Francesco Pona,re_italy,Italy,1595.0,philosopher | historian,europe,Italy
30755,Q567224,Annio da Viterbo,re_italy,Italy,1437.0,archeologist | historian,europe,Italy
30759,Q17285106,Domenico Manzoni,re_italy,Italy,1501.0,economist,europe,Italy
30760,Q318787,Pietro Pomponazzi,re_italy,Italy,1462.0,philosopher,europe,Italy
30766,Q535676,Angelo Decembrio,re_italy,Italy,1415.0,historian,europe,Italy
30769,Q1867774,Lodovico Fogliano,re_italy,Italy,1490.0,musicologist,europe,Italy
30770,Q3645672,Bruno Busale,re_italy,Italy,1530.0,theologian,europe,Italy
30777,Q330664,Abraham Usque,re_italy,Italy,1521.0,linguist,europe,Italy
30782,Q16546189,Curzio Inghirami,re_italy,Italy,1614.0,archeologist,europe,Italy
30789,Q318254,Poggio Bracciolini,re_italy,Italy,1380.0,philosopher | historian,europe,Italy
30795,Q3638235,Benito Sánchez de Herrera,re_italy,Italy,1598.0,theologian,europe,Italy
30801,Q3106995,Giovanni Andrea Pauletti,re_italy,Italy,1641.0,historian,europe,Italy
30802,Q1242861,Giovanni Maria Lanfranco,re_italy,Italy,1490.0,musicologist,europe,Italy
30803,Q87450162,Defendente Lodi,re_italy,Italy,1578.0,historian,europe,Italy
30805,Q3766991,Giovanni Cavalcanti,re_italy,Italy,1381.0,historian,europe,Italy
30817,Q1771793,Luke Wadding,re_italy,Italy,1588.0,historian,europe,Italy
30818,Q1345131,Pietro Cerone,re_italy,Italy,1566.0,musicologist,europe,Italy
30819,Q31823797,Bartolomeo dal Pozzo,re_italy,Italy,1637.0,historian,europe,Italy
30820,Q192238,Guido of Arezzo,re_italy,Italy,992.0,musicologist,europe,Italy
30822,Q18945044,Antonio Lupicini,re_italy,Italy,1530.0,astronomer,europe,Italy
30825,Q109832672,Niccolò Tegrimi,re_italy,Italy,1448.0,historian,europe,Italy
30834,Q3120293,Guillaume de Bray,re_italy,Italy,1201.0,mathematician,europe,Italy
30835,Q26648,John Argyropoulos,re_italy,Italy,1416.0,philosopher,europe,Italy
30840,Q67206113,Girolamo Bonoli,re_italy,Italy,1656.0,historian,europe,Italy
30854,Q110777709,Girolamo Fazello,re_italy,Italy,1500.0,theologian,europe,Italy
30856,Q287485,Theodoros Gaza,re_italy,Italy,1398.0,philosopher,europe,Italy
