,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
330,Q537304,Ploutarchos of Athens,re_greek_world,Greek World,350.0,philosopher,antiquity,re_greek_world
331,Q1336424,Hermogenes,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
332,Q192313,Pyrrho,re_greek_world,Greek World,-360.0,philosopher,antiquity,re_greek_world
333,Q82793,Callisthenes,re_greek_world,Greek World,-359.0,historian,antiquity,re_greek_world
335,Q1367611,Socrates the Younger,re_greek_world,Greek World,-420.0,philosopher,antiquity,re_greek_world
336,Q353580,Adeimantus of Collytus,re_greek_world,Greek World,-431.0,philosopher,antiquity,re_greek_world
337,Q11916247,Ctesibius of Chalcis,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
338,Q43216,Epicurus,re_greek_world,Greek World,-341.0,philosopher,antiquity,re_greek_world
339,Q978418,Marsyas of Pella,re_greek_world,Greek World,-400.0,historian,antiquity,re_greek_world
340,Q353264,Diagoras of Melos,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
341,Q2274948,Philostratus,re_greek_world,Greek World,170.0,philosopher,antiquity,re_greek_world
342,Q1227107,Diotima of Mantinea,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
343,Q43423,Aesop,re_greek_world,Greek World,-619.0,philosopher,antiquity,re_greek_world
344,Q211411,Chrysippus of Soli,re_greek_world,Greek World,-280.0,philosopher | mathematician,antiquity,re_greek_world
345,Q586050,Asclepigenia,re_greek_world,Greek World,400.0,philosopher,antiquity,re_greek_world
346,Q646951,Ariston of Chios,re_greek_world,Greek World,-299.0,philosopher,antiquity,re_greek_world
347,Q668009,Aristotelis the Dialectician,re_greek_world,Greek World,-300.0,philosopher,antiquity,re_greek_world
348,Q214121,Xenocrates,re_greek_world,Greek World,-395.0,philosopher | mathematician,antiquity,re_greek_world
349,Q1279413,Cercidas,re_greek_world,Greek World,-300.0,philosopher,antiquity,re_greek_world
350,Q1364945,Glaucon,re_greek_world,Greek World,-444.0,philosopher,antiquity,re_greek_world
351,Q189759,Zeno of Sidon,re_greek_world,Greek World,-149.0,philosopher | mathematician,antiquity,re_greek_world
352,Q280872,Timon of Phlius,re_greek_world,Greek World,-319.0,philosopher,antiquity,re_greek_world
353,Q905827,Diodorus of Tyre,re_greek_world,Greek World,-150.0,philosopher,antiquity,re_greek_world
354,Q1372239,Eudemus of Cyprus,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
355,Q2861408,Aristion,re_greek_world,Greek World,-150.0,philosopher,antiquity,re_greek_world
356,Q3630471,Autocrates,re_greek_world,Greek World,-250.0,historian,antiquity,re_greek_world
357,Q1073837,Critolaus,re_greek_world,Greek World,-199.0,philosopher,antiquity,re_greek_world
358,Q15078686,Antiphon,re_greek_world,Greek World,-500.0,philosopher | mathematician,antiquity,re_greek_world
359,Q466951,Clitomachus,re_greek_world,Greek World,-186.0,philosopher,antiquity,re_greek_world
360,Q261909,Meton of Athens,re_greek_world,Greek World,-500.0,astronomer | mathematician,antiquity,re_greek_world
361,Q310149,Cleanthes,re_greek_world,Greek World,-329.0,philosopher,antiquity,re_greek_world
362,Q125247,Cratylus,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
363,Q2346819,Damon of Athens,re_greek_world,Greek World,-450.0,musicologist | philosopher,antiquity,re_greek_world
364,Q934471,Criton,re_greek_world,Greek World,-468.0,philosopher,antiquity,re_greek_world
365,Q1763617,Nicarete of Megara,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
366,Q4780369,Apollodorus of Phaleron,re_greek_world,Greek World,-420.0,philosopher,antiquity,re_greek_world
367,Q131169,Polybius,re_greek_world,Greek World,-199.0,historian,antiquity,re_greek_world
368,Q780234,Priscus of Epirus,re_greek_world,Greek World,305.0,philosopher,antiquity,re_greek_world
369,Q2759424,Anticlides,re_greek_world,Greek World,-300.0,historian,antiquity,re_greek_world
370,Q59180,Diogenes of Sinope,re_greek_world,Greek World,-399.0,philosopher,antiquity,re_greek_world
371,Q2087377,Asclepiades of Phlius,re_greek_world,Greek World,-349.0,philosopher,antiquity,re_greek_world
372,Q298071,Hippodamus of Miletus,re_greek_world,Greek World,-497.0,mathematician,antiquity,re_greek_world
373,Q18819268,Mnesarchus of Croton,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
374,Q298860,Hippasus,re_greek_world,Greek World,-600.0,musicologist | philosopher | mathematician,antiquity,re_greek_world
375,Q716416,Hippon,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
376,Q162593,Pelagius,re_greek_world,Greek World,360.0,theologian | philosopher,antiquity,re_greek_world
377,Q11920485,Escílax d'Halicarnàs,re_greek_world,Greek World,-150.0,astronomer,antiquity,re_greek_world
378,Q928092,Peter the Iberian,re_greek_world,Greek World,411.0,philosopher,antiquity,re_greek_world
379,Q4684706,Adrastus of Cyzicus,re_greek_world,Greek World,-500.0,astronomer,antiquity,re_greek_world
380,Q581732,Antipater of Tarsus,re_greek_world,Greek World,-300.0,philosopher,antiquity,re_greek_world
381,Q291952,Sosipatra,re_greek_world,Greek World,400.0,philosopher,antiquity,re_greek_world
382,Q314467,Aenesidemus,re_greek_world,Greek World,-79.0,philosopher,antiquity,re_greek_world
383,Q200608,Ephrem the Syrian,re_greek_world,Greek World,306.0,theologian,antiquity,re_greek_world
384,Q31278,Cleomedes,re_greek_world,Greek World,1.0,astronomer | mathematician,antiquity,re_greek_world
385,Q486945,Sotion,re_greek_world,Greek World,-100.0,philosopher,antiquity,re_greek_world
386,Q16658175,Zosimus of Ascalona,re_greek_world,Greek World,450.0,historian,antiquity,re_greek_world
387,Q472620,Artemidorus of Ephesus,re_greek_world,Greek World,-150.0,geographer,antiquity,re_greek_world
388,Q510719,Eutocius of Ascalon,re_greek_world,Greek World,480.0,philosopher | mathematician,antiquity,re_greek_world
389,Q352621,Dicaearchus,re_greek_world,Greek World,-349.0,geographer | philosopher | historian | mathematician,antiquity,re_greek_world
390,Q168261,Ptolemy I Soter,re_greek_world,Greek World,-365.0,historian,antiquity,re_greek_world
391,Q2470320,Apollonius of Ephesus,re_greek_world,Greek World,201.0,theologian,antiquity,re_greek_world
392,Q921532,Dorotheus of Sidon,re_greek_world,Greek World,50.0,astronomer,antiquity,re_greek_world
393,Q437869,Evagrius Ponticus,re_greek_world,Greek World,345.0,theologian,antiquity,re_greek_world
394,Q178217,Diofantos,re_greek_world,Greek World,201.0,mathematician,antiquity,re_greek_world
395,Q24068760,Aristobulus of Paneas,re_greek_world,Greek World,-150.0,philosopher,antiquity,re_greek_world
396,Q451566,Menaechmus,re_greek_world,Greek World,-379.0,astronomer | mathematician,antiquity,re_greek_world
397,Q18626710,Julian,re_greek_world,Greek World,400.0,theologian,antiquity,re_greek_world
398,Q211783,Pappus of Alexandria,re_greek_world,Greek World,290.0,astronomer | mathematician,antiquity,re_greek_world
399,Q712572,Philistus,re_greek_world,Greek World,-424.0,historian,antiquity,re_greek_world
400,Q2285961,Silenus Calatinus,re_greek_world,Greek World,-300.0,historian,antiquity,re_greek_world
401,Q310028,Isidore of Miletus,re_greek_world,Greek World,442.0,physicist | mathematician,antiquity,re_greek_world
402,Q242270,Hecataeus of Miletus,re_greek_world,Greek World,-600.0,geographer | historian,antiquity,re_greek_world
403,Q3991387,Timagoras of Gela,re_greek_world,Greek World,-350.0,philosopher,antiquity,re_greek_world
404,Q580661,Antiochus of Syracuse,re_greek_world,Greek World,-450.0,historian,antiquity,re_greek_world
405,Q434773,Crantor,re_greek_world,Greek World,-343.0,philosopher,antiquity,re_greek_world
406,Q80612,Anaximenes of Miletus,re_greek_world,Greek World,-584.0,astronomer | philosopher | mathematician,antiquity,re_greek_world
