,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1961,Q7653164,Swami Bhaskarananda Saraswati,re_indian_world,Indian world,1833.0,philosopher,non_europe,re_indian_world
1962,Q107283233,Waheed uz Zaman Hyderabadi,re_indian_world,Indian world,1850.0,historian,non_europe,re_indian_world
1963,Q2404423,George Gardner,re_indian_world,Indian world,1812.0,botanist | zoologist,non_europe,re_indian_world
1964,Q983574,Radhanath Sikdar,re_indian_world,Indian world,1813.0,mathematician,non_europe,re_indian_world
1965,Q7288592,Ram Singh,re_indian_world,Indian world,1816.0,philosopher,non_europe,re_indian_world
1966,Q2066944,Svātmārāma,re_indian_world,Indian world,1400.0,philosopher,non_europe,re_indian_world
1967,Q987763,Edwin Felix Thomas Atkinson,re_indian_world,Indian world,1840.0,zoologist,non_europe,re_indian_world
1968,Q4746598,Amir Meenai,re_indian_world,Indian world,1829.0,linguist,non_europe,re_indian_world
1969,Q2785614,Albert d'Orville,re_indian_world,Indian world,1621.0,geographer,non_europe,re_indian_world
1970,Q48752404,Andreas Strobl,re_indian_world,Indian world,1703.0,astronomer,non_europe,re_indian_world
1971,Q2471848,Sarat Chandra Das,re_indian_world,Indian world,1849.0,linguist,non_europe,re_indian_world
1972,Q15994645,Anne Monson,re_indian_world,Indian world,1726.0,botanist,non_europe,re_indian_world
1973,Q1344635,Niccolao Manucci,re_indian_world,Indian world,1639.0,historian,non_europe,re_indian_world
1974,Q4115269,Azad Bilgrami,re_indian_world,Indian world,1704.0,historian,non_europe,re_indian_world
1975,Q3629943,`Abd al-Qadir Bada'uni,re_indian_world,Indian world,1540.0,linguist | historian,non_europe,re_indian_world
1976,Q2511208,Vasugupta,re_indian_world,Indian world,860.0,philosopher,non_europe,re_indian_world
1977,Q15131538,Maheśvarānanda,re_indian_world,Indian world,1201.0,philosopher,non_europe,re_indian_world
1978,Q2639769,Shri Guru Ravidass,re_indian_world,Indian world,1450.0,philosopher,non_europe,re_indian_world
1979,Q201803,Benjamin Robins,re_indian_world,Indian world,1707.0,mathematician,non_europe,re_indian_world
1980,Q140584,Muhammad Aufi,re_indian_world,Indian world,1171.0,historian,non_europe,re_indian_world
1981,Q553722,Śāntarakṣita,re_indian_world,Indian world,725.0,philosopher,non_europe,re_indian_world
1982,Q9422,Mahavira,re_indian_world,Indian world,-539.0,philosopher,non_europe,re_indian_world
1983,Q2041521,Gulbadan Begum,re_indian_world,Indian world,1523.0,historian,non_europe,re_indian_world
1984,Q15458738,Henry James Anderson,re_indian_world,Indian world,1799.0,astronomer,non_europe,re_indian_world
1985,Q7344773,Robert Gill,re_indian_world,Indian world,1804.0,archeologist,non_europe,re_indian_world
1986,Q6934061,Mulla Mahmud Jaunpuri,re_indian_world,Indian world,1585.0,astronomer | philosopher,non_europe,re_indian_world
1987,Q1539502,Gottfried Weigle,re_indian_world,Indian world,1816.0,linguist,non_europe,re_indian_world
1988,Q2551244,Anandavardhana,re_indian_world,Indian world,820.0,philosopher,non_europe,re_indian_world
1989,Q115590,Madhava of Sangamagrama,re_indian_world,Indian world,1350.0,astronomer | mathematician,non_europe,re_indian_world
1990,Q2357643,Brahmadeva,re_indian_world,Indian world,1060.0,astronomer | mathematician,non_europe,re_indian_world
1991,Q2548030,Nilakantha Somayaji,re_indian_world,Indian world,1444.0,astronomer | mathematician,non_europe,re_indian_world
1992,Q3524867,Bhadrabahu,re_indian_world,Indian world,-366.0,philosopher,non_europe,re_indian_world
1993,Q3595804,Achyutananda Dasa,re_indian_world,Indian world,1510.0,philosopher,non_europe,re_indian_world
1994,Q3595700,Vararuchi,re_indian_world,Indian world,-250.0,linguist | mathematician,non_europe,re_indian_world
1995,Q153187,Ajita Kesakambali,re_indian_world,Indian world,-500.0,philosopher,non_europe,re_indian_world
1996,Q3522889,Robert Bruce Foote,re_indian_world,Indian world,1834.0,geologist | anthropologist | archeologist,non_europe,re_indian_world
1997,Q335371,Madhvacharya,re_indian_world,Indian world,1238.0,philosopher,non_europe,re_indian_world
1998,Q2623927,Ramakrishna Gopal Bhandarkar,re_indian_world,Indian world,1837.0,historian,non_europe,re_indian_world
1999,Q22117245,Imamul Aroos,re_indian_world,Indian world,1816.0,theologian,non_europe,re_indian_world
2000,Q66439336,Satyabodha Tirtha,re_indian_world,Indian world,1701.0,philosopher,non_europe,re_indian_world
