,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region
2522,Q2478044,Alī ibn Ahmad al-Nasawī,re_arabic_world,Arabic world,1010.0,astronomer | mathematician,non_europe
2523,Q2820894,Abu l-Faraj at-Tayyib,re_arabic_world,Arabic world,980.0,philosopher,non_europe
2524,Q107345083,Abdullah ibn al-Hasan al-Qurtubi,re_arabic_world,Arabic world,1161.0,linguist,non_europe
2525,Q28714887,Muhammad ibn Saʿdān al-Ḍarīr,re_arabic_world,Arabic world,778.0,linguist,non_europe
2526,Q1379164,Taqi al-Din Muhammad ibn Ma'ruf,re_arabic_world,Arabic world,1526.0,astronomer | mathematician,non_europe
2527,Q846536,Ibn al-Adim,re_arabic_world,Arabic world,1192.0,historian,non_europe
2529,Q20383681,Abu al-Qassim al-Amidi,re_arabic_world,Arabic world,905.0,linguist,non_europe
2530,Q239355,Solomon ibn Gabirol,re_arabic_world,Arabic world,1021.0,philosopher,non_europe
2531,Q52200506,Ibn Naja al-Erbili,re_arabic_world,Arabic world,1190.0,linguist | philosopher,non_europe
2532,Q557961,Al-Khatib al-Baghdadi,re_arabic_world,Arabic world,1002.0,historian,non_europe
2533,Q119679,Ibn Qayyim Al-Jawziy,re_arabic_world,Arabic world,1292.0,theologian,non_europe
2534,Q481455,Abu-Shama al-Maqdissí,re_arabic_world,Arabic world,1203.0,historian,non_europe
2535,Q107344255,Abu al-Hajjaj al-Balawi,re_arabic_world,Arabic world,1132.0,linguist,non_europe
2536,Q11937838,Izz al-Din ibn Shaddad,re_arabic_world,Arabic world,1217.0,historian,non_europe
2537,Q4121967,Ibn al-Majdi,re_arabic_world,Arabic world,1359.0,astronomer | mathematician,non_europe
2538,Q3303997,Abu Sulayman Sijistani,re_arabic_world,Arabic world,932.0,philosopher,non_europe
2539,Q732363,Ibn 'Abd al-Barr,re_arabic_world,Arabic world,978.0,historian,non_europe
2540,Q846343,Sibt ibn al-Jawzi,re_arabic_world,Arabic world,1186.0,historian,non_europe
2541,Q55997606,Ibn al-Uqlishi,re_arabic_world,Arabic world,1097.0,linguist,non_europe
2542,Q2922506,Busiri,re_arabic_world,Arabic world,1213.0,mathematician,non_europe
2543,Q5963182,Abū al-Ṣalāḥ al-Ḥalabī,re_arabic_world,Arabic world,984.0,theologian,non_europe
2544,Q285255,Al-Waqidi,re_arabic_world,Arabic world,747.0,historian,non_europe
2545,Q2481432,Ibn al-Qifti,re_arabic_world,Arabic world,1172.0,historian,non_europe
2546,Q2665215,Ibrahim ibn Adham,re_arabic_world,Arabic world,718.0,theologian,non_europe
2547,Q20422810,Muḥammad ibn ʻAbd al-Malik Hamadhānī,re_arabic_world,Arabic world,1071.0,historian,non_europe
2548,Q11133,Abū Ishāq Ibrāhīm al-Zarqālī,re_arabic_world,Arabic world,1027.0,astronomer,non_europe
2549,Q3147440,Ibn Xabbat,re_arabic_world,Arabic world,1221.0,historian,non_europe
2550,Q6820252,Al-Jaṣṣās,re_arabic_world,Arabic world,918.0,theologian,non_europe
2551,Q423600,`Abdullah ibn `Abbas,re_arabic_world,Arabic world,619.0,historian,non_europe
2552,Q3321466,Ibn al-Abbar,re_arabic_world,Arabic world,1199.0,historian,non_europe
2553,Q2822098,Abul Barakat al-Balafiki,re_arabic_world,Arabic world,1264.0,historian,non_europe
2554,Q3751049,Al-Udri,re_arabic_world,Arabic world,1003.0,historian,non_europe
2555,Q6538102,Ibn Hisham Al-Ansari,re_arabic_world,Arabic world,1309.0,linguist,non_europe
2556,Q367330,Ibn Hawqal,re_arabic_world,Arabic world,943.0,geographer,non_europe
2558,Q298439,Abu al-Wafa Buzjani,re_arabic_world,Arabic world,940.0,astronomer | mathematician,non_europe
2559,Q107355618,Abd al-Malik ibn al-Siraj,re_arabic_world,Arabic world,1009.0,linguist,non_europe
2561,Q3317409,Mkhitar of Ani,re_arabic_world,Arabic world,1200.0,historian,non_europe
2562,Q2898339,Judah ibn Kuraish,re_arabic_world,Arabic world,850.0,linguist,non_europe
2563,Q2745220,Ibn Hayyan,re_arabic_world,Arabic world,987.0,historian,non_europe
2564,Q5907908,Ibn Bassal,re_arabic_world,Arabic world,1050.0,botanist,non_europe
2565,Q9593473,al-Musabbihi,re_arabic_world,Arabic world,977.0,historian,non_europe
2566,Q1299570,Ibn Zafar,re_arabic_world,Arabic world,1104.0,philosopher | political scientist,non_europe
2567,Q3875793,Husam al-Din Chalabi,re_arabic_world,Arabic world,1225.0,theologian,non_europe
2568,Q19629001,Sidi Boushaki,re_arabic_world,Arabic world,1394.0,theologian,non_europe
2569,Q12183231,Abu Bakr al-Ajurri,re_arabic_world,Arabic world,893.0,theologian,non_europe
2570,Q315920,Hasan al-Askari,re_arabic_world,Arabic world,846.0,theologian,non_europe
2571,Q6056774,İbni Arapşah,re_arabic_world,Arabic world,1389.0,philosopher,non_europe
2572,Q401463,Ahmed ar-Rifa'i,re_arabic_world,Arabic world,1118.0,theologian,non_europe
2573,Q2846653,Ibn Faradi,re_arabic_world,Arabic world,962.0,historian,non_europe
2574,Q130169,Sharif al-Murtadha,re_arabic_world,Arabic world,966.0,theologian,non_europe
2575,Q2821719,Abu Raita al-Takriti,re_arabic_world,Arabic world,775.0,theologian,non_europe
2576,Q2462319,Abū al-Ḥasan ibn ʿAlī al-Qalaṣādī,re_arabic_world,Arabic world,1412.0,mathematician,non_europe
2577,Q6533916,Ibn al-Sha'ar,re_arabic_world,Arabic world,1197.0,historian,non_europe
2578,Q31439,Abraham bar Hiyya,re_arabic_world,Arabic world,1070.0,geographer | astronomer | philosopher | mathematician,non_europe
2579,Q21208801,Muhammad al-Baghdadi,re_arabic_world,Arabic world,980.0,mathematician,non_europe
2580,Q982406,Sheikh Adi ibn Musafir,re_arabic_world,Arabic world,1073.0,theologian,non_europe
2581,Q6088021,Issachar ben Mordecai ibn Susan,re_arabic_world,Arabic world,1510.0,mathematician,non_europe
2582,Q81627,al-Jazari,re_arabic_world,Arabic world,1136.0,astronomer | mathematician,non_europe
2583,Q20384863,Muhammad ibn al-Hasan Saʼigh,re_arabic_world,Arabic world,1247.0,linguist,non_europe
2584,Q3043486,Sultan Walad,re_arabic_world,Arabic world,1226.0,philosopher,non_europe
2585,Q1399609,Ibn al-Rawandi,re_arabic_world,Arabic world,827.0,philosopher | historian,non_europe
2586,Q2231534,Yusuf al-Mu'taman ibn Hud,re_arabic_world,Arabic world,1001.0,mathematician,non_europe
2587,Q3154800,Isaac ibn Saul,re_arabic_world,Arabic world,950.0,linguist,non_europe
2588,Q168705,Al-Masudi,re_arabic_world,Arabic world,896.0,geographer | historian,non_europe
2589,Q12178782,Abu al-'Abbas Tha'lab,re_arabic_world,Arabic world,815.0,linguist,non_europe
2590,Q1370661,Menahem ben Saruq,re_arabic_world,Arabic world,920.0,philosopher,non_europe
2591,Q11104,Ibn al-Haytham,re_arabic_world,Arabic world,965.0,astronomer | philosopher | physicist | mathematician,non_europe
2592,Q55835386,Abū-Saʻīd Faraǧ Ibn-Qāsim Ibn-Lubb,re_arabic_world,Arabic world,1301.0,linguist,non_europe
2593,Q19291166,Ishaq ben Reuben,re_arabic_world,Arabic world,1073.0,philosopher,non_europe
2594,Q299200,Judah Halevi,re_arabic_world,Arabic world,1075.0,theologian | philosopher,non_europe
2595,Q16693597,Saad bin Ibrahim al-Zuhri,re_arabic_world,Arabic world,700.0,theologian,non_europe
2596,Q732429,Muhammad ibn Sa'd ibn Mani' al-Baghdadi,re_arabic_world,Arabic world,784.0,historian,non_europe
2597,Q2975510,Ibrahim ibn Sinan,re_arabic_world,Arabic world,908.0,astronomer | mathematician,non_europe
2598,Q7684920,Taqi al-Din Muhammad ibn Ahmad al-Fasi,re_arabic_world,Arabic world,1373.0,historian,non_europe
2599,Q334854,Ali ibn al-Athir,re_arabic_world,Arabic world,1160.0,theologian | historian,non_europe
2600,Q292484,Sayf al-Din al-Amidi,re_arabic_world,Arabic world,1156.0,philosopher,non_europe
2601,Q762229,Bahya ibn Paquda,re_arabic_world,Arabic world,1050.0,theologian | philosopher,non_europe
