,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
33211,Q910092,Domenico Guglielmini,re_italy,Italy,1655.0,astronomer | mathematician | geologist | chemist | anatomist,europe,re_europe
33213,Q109876772,Francesco Carrera,re_italy,Italy,1628.0,historian,europe,re_europe
33216,Q3610215,Alessandro Politi,re_italy,Italy,1679.0,theologian,europe,re_europe
33219,Q55955599,Virginio Valsecchi,re_italy,Italy,1681.0,theologian | historian,europe,re_europe
33224,Q10357463,Raphael Bluteau,re_portugal,Portugal,1638.0,philosopher,europe,re_europe
33238,Q369265,Michelangelo Ricci,re_italy,Italy,1619.0,mathematician,europe,re_europe
33245,Q12263565,Miguel Elizalde,re_spain,Spain,1619.0,theologian,europe,re_europe
33252,Q1526119,Gemelli Careri,re_italy,Italy,1648.0,historian,europe,re_europe
33258,Q603325,Antonio Maria Valsalva,re_italy,Italy,1666.0,anatomist,europe,re_europe
33262,Q60169295,Jakob Stelin,re_italy,Italy,1688.0,philosopher,europe,re_europe
33271,Q3770909,Giuseppe Maria Ercolani,re_italy,Italy,1672.0,theologian | mathematician,europe,re_europe
33287,Q66639751,Joan Aparici,re_spain,Spain,1636.0,theologian,europe,re_europe
33289,Q16830739,Michele Giustiniani,re_italy,Italy,1612.0,historian,europe,re_europe
33293,Q105479952,Pietro Garzoni,re_italy,Italy,1645.0,historian,europe,re_europe
33342,Q21076083,Giovanni Battista Braschi,re_italy,Italy,1656.0,historian,europe,re_europe
33347,Q94621985,Giuseppe Maria Stampa,re_italy,Italy,1666.0,theologian,europe,re_europe
33354,Q4893980,Bernardo de Rossi,re_italy,Italy,1687.0,theologian | historian,europe,re_europe
33358,Q3107106,Giovanni Bianchi,re_italy,Italy,1693.0,archeologist | zoologist | anatomist,europe,re_europe
33375,Q1777150,Pietro Gnocchi,re_italy,Italy,1689.0,historian,europe,re_europe
33379,Q11929244,João Vaz Barradas Muitopäo i Morato,re_portugal,Portugal,1689.0,musicologist,europe,re_europe
33390,Q939189,Giovanni Domenico Mansi,re_italy,Italy,1692.0,theologian | historian,europe,re_europe
33393,Q18945709,Ovidio Montalbani,re_italy,Italy,1601.0,mathematician,europe,re_europe
33399,Q7184636,Philip of the Blessed Trinity,re_italy,Italy,1603.0,theologian,europe,re_europe
33401,Q748526,Stjepan Gradić,re_italy,Italy,1613.0,linguist | philosopher | mathematician,europe,re_europe
33404,Q329959,Abraham Ecchellensis,re_italy,Italy,1605.0,linguist,europe,re_europe
33409,Q21545675,Sertorio Orsato,re_italy,Italy,1617.0,historian,europe,re_europe
33417,Q16943554,Jeroni Rossell i Montfar,re_spain,Spain,1677.0,philosopher,europe,re_europe
33431,Q22070263,Antonio Oliva,re_italy,Italy,1624.0,theologian,europe,re_europe
