,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
37895,Q73013,Peter Crüger,re_central_europe,Central Europe,1580.0,astronomer | mathematician,europe,Eastern Europe
37896,Q907815,Pál Doleschall,re_central_europe,Central Europe,1700.0,linguist,europe,Eastern Europe
37898,Q2086074,Leoncjusz,re_central_europe,Central Europe,1580.0,theologian,europe,Eastern Europe
37901,Q561034,Tito Livio Burattini,re_central_europe,Central Europe,1617.0,physicist | astronomer | mathematician | geographer | historian,europe,Eastern Europe
37907,Q1329371,Ēliyyāhû Qapsalî,re_balkans,Balkans,1490.0,historian,europe,Eastern Europe
37908,Q6989286,Israel Zamosz,re_slav_world,Slav world,1700.0,mathematician,europe,Eastern Europe
37926,Q4426871,Fedor Ivanovich Soimonov,re_slav_world,Slav world,1692.0,geographer,europe,Eastern Europe
37932,Q1303585,Matthias Lauterwalt,re_central_europe,Central Europe,1520.0,theologian,europe,Eastern Europe
37947,Q1694537,Johann Heinrich Denffer,re_central_europe,Central Europe,1700.0,astronomer | chemist,europe,Eastern Europe
37956,Q326797,Christian of Prachatice,re_central_europe,Central Europe,1368.0,theologian | astronomer | mathematician,europe,Eastern Europe
37965,Q94578542,Johann Heinrich Ramhofsky von Ramhofen,re_central_europe,Central Europe,1700.0,historian,europe,Eastern Europe
37967,Q106134183,Heinrich Písek von Bischofteinitz,re_central_europe,Central Europe,1510.0,theologian,europe,Eastern Europe
37968,Q1697613,Johannes Hagemeister,re_central_europe,Central Europe,1502.0,theologian,europe,Eastern Europe
37971,Q18945584,Kaspar Knittel,re_central_europe,Central Europe,1644.0,philosopher | mathematician,europe,Eastern Europe
37980,Q1146725,Constantine of Preslav,re_balkans,Balkans,900.0,linguist | historian,europe,Eastern Europe
37990,Q2331040,Stanisław Sokołowski,re_central_europe,Central Europe,1537.0,theologian,europe,Eastern Europe
37997,Q1669626,Michael Radau,re_slav_world,Slav world,1617.0,theologian,europe,Eastern Europe
38004,Q3302595,Maximus III of Constantinople,re_balkans,Balkans,1450.0,historian,europe,Eastern Europe
38007,Q4317648,Kasper Niesiecki,re_central_europe,Central Europe,1682.0,historian,europe,Eastern Europe
38008,Q3742330,Thomas Hiärne,re_slav_world,Slav world,1638.0,historian,europe,Eastern Europe
38015,Q4253395,Jean Lalemandet,re_central_europe,Central Europe,1595.0,theologian,europe,Eastern Europe
38016,Q579504,John of Głogów,re_central_europe,Central Europe,1445.0,geographer | astronomer | philosopher | mathematician,europe,Eastern Europe
38022,Q18945537,Jakub Jan Vaclav Dobrensky,re_central_europe,Central Europe,1623.0,zoologist,europe,Eastern Europe
38024,Q105124847,Simon Plachy z Trebnice,re_central_europe,Central Europe,1560.0,historian,europe,Eastern Europe
38035,Q91774,Andreas Fischer,re_central_europe,Central Europe,1480.0,theologian,europe,Eastern Europe
38036,Q1506709,Georg von Venediger,re_central_europe,Central Europe,1500.0,theologian,europe,Eastern Europe
38045,Q1697355,Johannes Cardinalis von Bergreichenstein,re_central_europe,Central Europe,1375.0,theologian,europe,Eastern Europe
38047,Q1679320,Jakob Sahme,re_slav_world,Slav world,1629.0,theologian,europe,Eastern Europe
38048,Q499679,Andreas Mylius,re_slav_world,Slav world,1606.0,theologian,europe,Eastern Europe
38050,Q5763500,Paul Einhorn,re_central_europe,Central Europe,1505.0,historian,europe,Eastern Europe
38061,Q1919183,Melchior Zeidler,re_slav_world,Slav world,1630.0,theologian,europe,Eastern Europe
38065,Q1596989,Heinrich Cunitz,re_central_europe,Central Europe,1580.0,astronomer,europe,Eastern Europe
38067,Q1030704,Gregor Lagus,re_central_europe,Central Europe,1586.0,theologian,europe,Eastern Europe
38068,Q16713710,Khachatur Kafayetsi,re_slav_world,Slav world,1592.0,historian,europe,Eastern Europe
38088,Q19704638,Frane Divnic,re_balkans,Balkans,1607.0,historian,europe,Eastern Europe
38089,Q326772,Jan František Beckovský,re_central_europe,Central Europe,1658.0,linguist | historian,europe,Eastern Europe
38096,Q3094034,Gabriele Zerbi,re_balkans,Balkans,1445.0,philosopher | anatomist,europe,Eastern Europe
38097,Q12878447,Joseph Philagrios,re_balkans,Balkans,1335.0,theologian | philosopher,europe,Eastern Europe
38098,Q15118093,Hakob Krymetsi,re_slav_world,Slav world,1360.0,philosopher,europe,Eastern Europe
38104,Q1484016,Sigismund Lauxmin,re_central_europe,Central Europe,1596.0,musicologist,europe,Eastern Europe
38106,Q853507,György Bárány,re_central_europe,Central Europe,1682.0,theologian,europe,Eastern Europe
38109,Q1469478,Ákos,re_central_europe,Central Europe,1205.0,historian,europe,Eastern Europe
38112,Q91467,David Gregor Corner,re_central_europe,Central Europe,1587.0,theologian,europe,Eastern Europe
38117,Q3845683,Marcello Squarcialupi,re_central_europe,Central Europe,1538.0,astronomer,europe,Eastern Europe
38125,Q7192453,Pierre Statorius,re_central_europe,Central Europe,1530.0,theologian,europe,Eastern Europe
38126,Q95156271,Martin Pirchan,re_central_europe,Central Europe,1671.0,philosopher,europe,Eastern Europe
38128,Q102116,Joachim Oelhaf,re_central_europe,Central Europe,1570.0,anatomist,europe,Eastern Europe
38138,Q453465,Eustathius of Thessalonica,re_balkans,Balkans,1101.0,historian,europe,Eastern Europe
38146,Q56255117,Jan Puszka,re_central_europe,Central Europe,1400.0,theologian,europe,Eastern Europe
38147,Q107241,Ephraim Oloff,re_central_europe,Central Europe,1685.0,theologian | historian,europe,Eastern Europe
38150,Q64344,Johann Cochlaeus,re_central_europe,Central Europe,1479.0,theologian | musicologist,europe,Eastern Europe
38163,Q70346,Lucas David,re_slav_world,Slav world,1503.0,historian,europe,Eastern Europe
38164,Q1303962,László Szörényi,re_central_europe,Central Europe,1670.0,theologian,europe,Eastern Europe
38166,Q6125523,Jakub Górski,re_central_europe,Central Europe,1525.0,philosopher,europe,Eastern Europe
38169,Q1819236,Leonhard Krenzheim,re_central_europe,Central Europe,1532.0,theologian,europe,Eastern Europe
38172,Q55090575,Kaspar Matthias Rodde,re_slav_world,Slav world,1689.0,theologian,europe,Eastern Europe
38177,Q1505735,Georg Rhete,re_central_europe,Central Europe,1500.0,theologian,europe,Eastern Europe
38179,Q2374092,Martin Silvester Grabe,re_central_europe,Central Europe,1627.0,theologian,europe,Eastern Europe
